gen, d0l0, d1l0, d2l0, d3l0, d4l0, d5l0, d6l0, d7l0, d0l1, d1l1, d2l1, d3l1, d4l1, d5l1, d6l1, d7l1, d0l2, d1l2, d2l2, d3l2, d4l2, d5l2, d6l2, d7l2, d0l3, d1l3, d2l3, d3l3, d4l3, d5l3, d6l3, d7l3, d0l4, d1l4, d2l4, d3l4, d4l4, d5l4, d6l4, d7l4, d0l5, d1l5, d2l5, d3l5, d4l5, d5l5, d6l5, d7l5, d0l6, d1l6, d2l6, d3l6, d4l6, d5l6, d6l6, d7l6, d0l7, d1l7, d2l7, d3l7, d4l7, d5l7, d6l7, d7l7, d0W1, d0W0.645649, d0W0.791065, d0W0.472367, d0W0.543691, d0W0.645649, d0W0.391606, d0W0.423427, d0W0.472367, d0W0.543691, d0W0.367879, d0W0.373673, d0W0.391606, d0W0.423427, d0W0.472367, d0W0.391606, d0W0.373673, d0W0.367879, d0W0.373673, d0W0.391606, d0W0.423427, d0W0.472367, d0W0.423427, d0W0.391606, d0W0.373673, d0W0.367879, d0W0.373673, d0W0.391606, d0W0.645649, d0W0.543691, d0W0.472367, d0W0.423427, d0W0.391606, d0W0.373673, d0W0.367879, d0W0.373673, d0W1, d0W0.791065, d0W0.645649, d0W0.543691, d0W0.472367, d0W0.423427, d0W0.391606, d0W0.373673, d0W0.367879, d1W1, d1W0.645649, d1W0.791065, d1W0.472367, d1W0.543691, d1W0.645649, d1W0.391606, d1W0.423427, d1W0.472367, d1W0.543691, d1W0.367879, d1W0.373673, d1W0.391606, d1W0.423427, d1W0.472367, d1W0.391606, d1W0.373673, d1W0.367879, d1W0.373673, d1W0.391606, d1W0.423427, d1W0.472367, d1W0.423427, d1W0.391606, d1W0.373673, d1W0.367879, d1W0.373673, d1W0.391606, d1W0.645649, d1W0.543691, d1W0.472367, d1W0.423427, d1W0.391606, d1W0.373673, d1W0.367879, d1W0.373673, d1W1, d1W0.791065, d1W0.645649, d1W0.543691, d1W0.472367, d1W0.423427, d1W0.391606, d1W0.373673, d1W0.367879, d2W1, d2W0.645649, d2W0.791065, d2W0.472367, d2W0.543691, d2W0.645649, d2W0.391606, d2W0.423427, d2W0.472367, d2W0.543691, d2W0.367879, d2W0.373673, d2W0.391606, d2W0.423427, d2W0.472367, d2W0.391606, d2W0.373673, d2W0.367879, d2W0.373673, d2W0.391606, d2W0.423427, d2W0.472367, d2W0.423427, d2W0.391606, d2W0.373673, d2W0.367879, d2W0.373673, d2W0.391606, d2W0.645649, d2W0.543691, d2W0.472367, d2W0.423427, d2W0.391606, d2W0.373673, d2W0.367879, d2W0.373673, d2W1, d2W0.791065, d2W0.645649, d2W0.543691, d2W0.472367, d2W0.423427, d2W0.391606, d2W0.373673, d2W0.367879, d3W1, d3W0.645649, d3W0.791065, d3W0.472367, d3W0.543691, d3W0.645649, d3W0.391606, d3W0.423427, d3W0.472367, d3W0.543691, d3W0.367879, d3W0.373673, d3W0.391606, d3W0.423427, d3W0.472367, d3W0.391606, d3W0.373673, d3W0.367879, d3W0.373673, d3W0.391606, d3W0.423427, d3W0.472367, d3W0.423427, d3W0.391606, d3W0.373673, d3W0.367879, d3W0.373673, d3W0.391606, d3W0.645649, d3W0.543691, d3W0.472367, d3W0.423427, d3W0.391606, d3W0.373673, d3W0.367879, d3W0.373673, d3W1, d3W0.791065, d3W0.645649, d3W0.543691, d3W0.472367, d3W0.423427, d3W0.391606, d3W0.373673, d3W0.367879, d4W1, d4W0.645649, d4W0.791065, d4W0.472367, d4W0.543691, d4W0.645649, d4W0.391606, d4W0.423427, d4W0.472367, d4W0.543691, d4W0.367879, d4W0.373673, d4W0.391606, d4W0.423427, d4W0.472367, d4W0.391606, d4W0.373673, d4W0.367879, d4W0.373673, d4W0.391606, d4W0.423427, d4W0.472367, d4W0.423427, d4W0.391606, d4W0.373673, d4W0.367879, d4W0.373673, d4W0.391606, d4W0.645649, d4W0.543691, d4W0.472367, d4W0.423427, d4W0.391606, d4W0.373673, d4W0.367879, d4W0.373673, d4W1, d4W0.791065, d4W0.645649, d4W0.543691, d4W0.472367, d4W0.423427, d4W0.391606, d4W0.373673, d4W0.367879, d5W1, d5W0.645649, d5W0.791065, d5W0.472367, d5W0.543691, d5W0.645649, d5W0.391606, d5W0.423427, d5W0.472367, d5W0.543691, d5W0.367879, d5W0.373673, d5W0.391606, d5W0.423427, d5W0.472367, d5W0.391606, d5W0.373673, d5W0.367879, d5W0.373673, d5W0.391606, d5W0.423427, d5W0.472367, d5W0.423427, d5W0.391606, d5W0.373673, d5W0.367879, d5W0.373673, d5W0.391606, d5W0.645649, d5W0.543691, d5W0.472367, d5W0.423427, d5W0.391606, d5W0.373673, d5W0.367879, d5W0.373673, d5W1, d5W0.791065, d5W0.645649, d5W0.543691, d5W0.472367, d5W0.423427, d5W0.391606, d5W0.373673, d5W0.367879, d6W1, d6W0.645649, d6W0.791065, d6W0.472367, d6W0.543691, d6W0.645649, d6W0.391606, d6W0.423427, d6W0.472367, d6W0.543691, d6W0.367879, d6W0.373673, d6W0.391606, d6W0.423427, d6W0.472367, d6W0.391606, d6W0.373673, d6W0.367879, d6W0.373673, d6W0.391606, d6W0.423427, d6W0.472367, d6W0.423427, d6W0.391606, d6W0.373673, d6W0.367879, d6W0.373673, d6W0.391606, d6W0.645649, d6W0.543691, d6W0.472367, d6W0.423427, d6W0.391606, d6W0.373673, d6W0.367879, d6W0.373673, d6W1, d6W0.791065, d6W0.645649, d6W0.543691, d6W0.472367, d6W0.423427, d6W0.391606, d6W0.373673, d6W0.367879, d7W1, d7W0.645649, d7W0.791065, d7W0.472367, d7W0.543691, d7W0.645649, d7W0.391606, d7W0.423427, d7W0.472367, d7W0.543691, d7W0.367879, d7W0.373673, d7W0.391606, d7W0.423427, d7W0.472367, d7W0.391606, d7W0.373673, d7W0.367879, d7W0.373673, d7W0.391606, d7W0.423427, d7W0.472367, d7W0.423427, d7W0.391606, d7W0.373673, d7W0.367879, d7W0.373673, d7W0.391606, d7W0.645649, d7W0.543691, d7W0.472367, d7W0.423427, d7W0.391606, d7W0.373673, d7W0.367879, d7W0.373673, d7W1, d7W0.791065, d7W0.645649, d7W0.543691, d7W0.472367, d7W0.423427, d7W0.391606, d7W0.373673, d7W0.367879, 
320, 1,1,0.9925,0.865,0.13,0.0075,0,0,1,1,0.9825,0.8675,0.15,0.025,0,0,1,1,0.9875,0.8625,0.135,0.0075,0,0,1,1,0.985,0.8625,0.1225,0.0125,0,0,1,1,0.9875,0.8675,0.1225,0.0075,0,0,1,1,0.99,0.885,0.145,0.025,0,0,0.9975,0.9975,0.9825,0.8575,0.135,0.0075,0,0,0.9975,1,0.9875,0.8825,0.1425,0.015,0,0,199,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,1,0,0,0,0,0,0,0,196,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,4,0,0,0,0,0,0,0,187,1,9,1,0,1,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,187,9,1,0,1,0,1,0,1,98,18,51,4,10,18,2,2,4,10,12,3,2,2,4,2,3,12,3,2,2,4,2,2,3,12,3,2,18,10,4,2,2,3,12,3,98,51,18,10,4,2,2,3,12,108,20,43,4,5,20,0,3,4,5,10,7,0,3,4,0,7,10,7,0,3,4,3,0,7,10,7,0,20,5,4,3,0,7,10,7,108,43,20,5,4,3,0,7,10,182,4,12,1,1,4,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4,1,1,0,0,0,0,0,182,12,4,1,1,0,0,0,0,198,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,2,0,0,0,0,0,0,0,199,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,1,0,0,0,0,0,0,0,
330, 1,1,0.9925,0.8575,0.165,0.0025,0,0,1,1,0.9875,0.8825,0.145,0.015,0.0025,0,1,0.9975,0.99,0.8775,0.155,0.0075,0,0,1,1,0.9875,0.8875,0.1625,0.0075,0,0,1,1,0.9975,0.9025,0.1675,0.0225,0.0025,0,1,1,0.9875,0.8925,0.1725,0.0025,0,0,1,1,0.9975,0.9025,0.1625,0.0025,0,0,0.995,1,0.99,0.865,0.17,0.025,0.0025,0,197,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,3,0,0,0,0,0,0,0,199,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,1,0,0,0,0,0,0,0,184,2,11,1,2,2,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2,1,0,0,0,0,0,184,11,2,2,1,0,0,0,0,121,13,37,3,4,13,4,5,3,4,9,4,4,5,3,4,4,9,4,4,5,3,5,4,4,9,4,4,13,4,3,5,4,4,9,4,121,37,13,4,3,5,4,4,9,113,7,29,8,9,7,4,3,8,9,24,3,4,3,8,4,3,24,3,4,3,8,3,4,3,24,3,4,7,9,8,3,4,3,24,3,113,29,7,9,8,3,4,3,24,174,4,18,1,1,4,0,0,1,1,1,1,0,0,1,0,1,1,1,0,0,1,0,0,1,1,1,0,4,1,1,0,0,1,1,1,174,18,4,1,1,0,0,1,1,198,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,2,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,
340, 1,1,0.99,0.8375,0.16,0.0125,0,0,1,1,0.99,0.845,0.155,0.0025,0.0075,0,1,1,0.9875,0.8625,0.16,0.0075,0,0,1,0.995,0.985,0.8475,0.14,0.0225,0.005,0,1,0.995,0.9925,0.8475,0.175,0.0075,0.0025,0,1,1,0.99,0.8475,0.1725,0.0175,0,0,1,0.9975,0.985,0.86,0.16,0.005,0,0,1,1,0.98,0.8275,0.165,0.02,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,199,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,199,0,0,1,0,0,0,0,0,179,5,10,0,0,5,0,5,0,0,0,1,0,5,0,0,1,0,1,0,5,0,5,0,1,0,1,0,5,0,0,5,0,1,0,1,179,10,5,0,0,5,0,1,0,91,16,46,7,10,16,4,3,7,10,13,10,4,3,7,4,10,13,10,4,3,7,3,4,10,13,10,4,16,10,7,3,4,10,13,10,91,46,16,10,7,3,4,10,13,111,10,46,8,4,10,6,1,8,4,7,7,6,1,8,6,7,7,7,6,1,8,1,6,7,7,7,6,10,4,8,1,6,7,7,7,111,46,10,4,8,1,6,7,7,180,0,18,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,180,18,0,2,0,0,0,0,0,196,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,4,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,
350, 1,0.9925,0.985,0.865,0.14,0.005,0,0,1,1,1,0.8775,0.1375,0.0025,0,0,1,0.995,0.9925,0.9075,0.1375,0.015,0,0,1,1,0.9925,0.89,0.14,0.005,0.0025,0,0.9975,0.995,0.9875,0.865,0.1575,0.005,0,0,1,0.995,1,0.8525,0.155,0.0075,0.005,0,1,0.995,0.98,0.8775,0.15,0.005,0,0,1,0.9975,0.995,0.895,0.1375,0.01,0,0,198,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,2,0,0,0,0,0,0,0,194,0,5,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,194,5,0,0,1,0,0,0,0,173,3,23,0,0,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,0,0,1,0,0,0,0,173,23,3,0,0,1,0,0,0,93,15,46,12,6,15,5,8,12,6,11,4,5,8,12,5,4,11,4,5,8,12,8,5,4,11,4,5,15,6,12,8,5,4,11,4,93,46,15,6,12,8,5,4,11,142,4,29,4,6,4,1,2,4,6,7,5,1,2,4,1,5,7,5,1,2,4,2,1,5,7,5,1,4,6,4,2,1,5,7,5,142,29,4,6,4,2,1,5,7,185,0,13,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,185,13,0,1,0,0,0,0,1,198,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,2,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,
360, 1,1,0.985,0.8475,0.11,0.0075,0,0,1,0.9975,0.9775,0.84,0.0975,0.005,0,0,1,1,0.985,0.84,0.095,0.005,0.0025,0,1,1,0.9825,0.85,0.1175,0.0025,0,0,0.9975,1,0.9725,0.83,0.11,0.0075,0,0,1,1,0.99,0.855,0.105,0.01,0,0,1,0.9975,0.97,0.8275,0.09,0.0075,0,0,1,0.9975,0.9825,0.8375,0.115,0.005,0,0,196,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,4,0,0,0,0,0,0,0,195,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,5,0,0,0,0,0,0,0,160,6,30,1,1,6,0,1,1,1,1,0,0,1,1,0,0,1,0,0,1,1,1,0,0,1,0,0,6,1,1,1,0,0,1,0,160,30,6,1,1,1,0,0,1,88,16,54,7,10,16,3,4,7,10,9,9,3,4,7,3,9,9,9,3,4,7,4,3,9,9,9,3,16,10,7,4,3,9,9,9,88,54,16,10,7,4,3,9,9,127,5,35,7,7,5,7,5,7,7,2,5,7,5,7,7,5,2,5,7,5,7,5,7,5,2,5,7,5,7,7,5,7,5,2,5,127,35,5,7,7,5,7,5,2,186,5,6,0,2,5,0,0,0,2,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,5,2,0,0,0,1,0,1,186,6,5,2,0,0,0,1,0,199,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,1,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,
370, 1,1,0.985,0.9025,0.1225,0.0075,0,0,1,0.995,0.9875,0.9075,0.145,0,0,0,1,1,0.995,0.9,0.15,0.01,0,0,1,1,0.995,0.8925,0.15,0.0075,0,0,1,1,0.9925,0.8775,0.155,0.0075,0,0,1,1,0.99,0.895,0.165,0.005,0,0,1,1,0.985,0.9,0.12,0.005,0,0,1,1,0.9975,0.9075,0.155,0.005,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,199,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,1,0,0,0,0,0,0,0,181,2,14,2,1,2,0,0,2,1,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,2,1,2,0,0,0,0,0,181,14,2,1,2,0,0,0,0,129,12,26,6,7,12,5,2,6,7,12,1,5,2,6,5,1,12,1,5,2,6,2,5,1,12,1,5,12,7,6,2,5,1,12,1,129,26,12,7,6,2,5,1,12,93,14,31,6,13,14,4,10,6,13,20,9,4,10,6,4,9,20,9,4,10,6,10,4,9,20,9,4,14,13,6,10,4,9,20,9,93,31,14,13,6,10,4,9,20,186,3,8,0,2,3,0,0,0,2,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,3,2,0,0,0,1,0,1,186,8,3,2,0,0,0,1,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,
380, 1,1,0.9875,0.86,0.175,0.0125,0.0025,0,1,1,0.9875,0.8625,0.175,0.005,0.0075,0,1,1,0.9875,0.8525,0.185,0.01,0,0,1,1,0.995,0.8575,0.2,0.0275,0.0025,0,1,1,0.995,0.855,0.1675,0.0075,0.0025,0,1,1,0.9925,0.8475,0.16,0.0075,0.0025,0,1,1,0.97,0.825,0.165,0.01,0.0075,0.0025,0.995,0.9925,0.9925,0.8525,0.185,0.0225,0.0025,0,199,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,1,0,0,0,0,0,0,0,195,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,5,0,0,0,0,0,0,0,188,1,7,1,3,1,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,1,0,0,0,0,0,188,7,1,3,1,0,0,0,0,109,24,34,5,12,24,1,7,5,12,4,4,1,7,5,1,4,4,4,1,7,5,7,1,4,4,4,1,24,12,5,7,1,4,4,4,109,34,24,12,5,7,1,4,4,89,21,42,9,8,21,3,3,9,8,15,10,3,3,9,3,10,15,10,3,3,9,3,3,10,15,10,3,21,8,9,3,3,10,15,10,89,42,21,8,9,3,3,10,15,180,0,17,1,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,180,17,0,1,1,1,0,0,0,198,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,198,1,0,0,0,1,0,0,0,199,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,1,0,0,0,0,0,0,0,
390, 1,1,0.9925,0.825,0.055,0.0075,0.0025,0,1,1,0.995,0.8475,0.0675,0,0,0,1,1,0.9975,0.8575,0.0775,0.005,0,0,1,1,0.99,0.8325,0.0825,0.0025,0,0,1,1,0.9925,0.8275,0.07,0.0025,0,0,1,1,0.99,0.83,0.085,0.005,0,0,1,0.9975,0.99,0.835,0.0525,0.0025,0,0,1,1,0.9875,0.8175,0.065,0.005,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,199,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,1,0,0,0,0,0,0,0,191,0,7,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,191,7,0,1,1,0,0,0,0,107,13,39,10,9,13,5,5,10,9,9,3,5,5,10,5,3,9,3,5,5,10,5,5,3,9,3,5,13,9,10,5,5,3,9,3,107,39,13,9,10,5,5,3,9,145,7,23,4,7,7,6,2,4,7,6,0,6,2,4,6,0,6,0,6,2,4,2,6,0,6,0,6,7,7,4,2,6,0,6,0,145,23,7,7,4,2,6,0,6,189,1,8,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,189,8,1,0,1,0,0,0,1,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,
400, 1,1,0.9825,0.8625,0.1475,0.0075,0,0,1,1,0.99,0.855,0.135,0.01,0,0,1,1,0.9775,0.865,0.155,0.01,0,0,1,1,0.995,0.865,0.165,0.0175,0,0,1,1,0.9925,0.855,0.185,0.0175,0,0,1,1,0.9925,0.8575,0.125,0.025,0,0,1,0.9975,0.9925,0.8575,0.135,0.02,0,0,1,1,0.9925,0.85,0.14,0.0125,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,199,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,1,0,0,0,0,0,0,0,183,1,15,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,183,15,1,0,0,0,0,0,1,118,8,31,7,6,8,2,7,7,6,15,6,2,7,7,2,6,15,6,2,7,7,7,2,6,15,6,2,8,6,7,7,2,6,15,6,118,31,8,6,7,7,2,6,15,122,12,31,7,9,12,5,6,7,9,4,4,5,6,7,5,4,4,4,5,6,7,6,5,4,4,4,5,12,9,7,6,5,4,4,4,122,31,12,9,7,6,5,4,4,182,3,13,1,1,3,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3,1,1,0,0,0,0,0,182,13,3,1,1,0,0,0,0,198,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,2,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,
410, 1,1,0.9925,0.8725,0.13,0.01,0,0,1,0.9975,0.9725,0.865,0.125,0.0225,0,0,0.9975,0.995,0.9825,0.8625,0.145,0.0275,0.0075,0,1,1,0.9875,0.85,0.1225,0.0175,0,0,0.9975,0.995,0.9875,0.885,0.1175,0.02,0,0,1,1,0.975,0.8575,0.14,0.0225,0,0,1,1,0.985,0.8575,0.105,0.0075,0,0,1,1,0.9675,0.855,0.125,0.0125,0,0,198,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,2,0,0,0,0,0,0,0,193,1,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,193,6,1,0,0,0,0,0,0,162,8,25,0,4,8,0,1,0,4,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,8,4,0,1,0,0,0,0,162,25,8,4,0,1,0,0,0,119,9,34,4,5,9,3,2,4,5,22,2,3,2,4,3,2,22,2,3,2,4,2,3,2,22,2,3,9,5,4,2,3,2,22,2,119,34,9,5,4,2,3,2,22,104,10,26,12,20,10,2,11,12,20,10,5,2,11,12,2,5,10,5,2,11,12,11,2,5,10,5,2,10,20,12,11,2,5,10,5,104,26,10,20,12,11,2,5,10,183,0,10,3,1,0,2,1,3,1,0,0,2,1,3,2,0,0,0,2,1,3,1,2,0,0,0,2,0,1,3,1,2,0,0,0,183,10,0,1,3,1,2,0,0,198,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,2,0,0,0,0,0,0,0,199,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,1,0,0,0,0,0,0,0,
420, 1,1,0.99,0.875,0.17,0.0175,0,0,1,1,0.9875,0.8725,0.17,0.02,0,0,0.9925,0.99,0.9775,0.8675,0.155,0.0125,0.0025,0,1,1,0.9875,0.8475,0.1775,0.01,0,0,1,1,0.985,0.8275,0.17,0.015,0,0,1,1,0.9775,0.855,0.1775,0.015,0,0,1,1,0.98,0.835,0.155,0.0175,0.0025,0,1,1,0.975,0.845,0.16,0.0175,0,0,199,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,1,0,0,0,0,0,0,0,194,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,6,0,0,0,0,0,0,0,182,4,11,0,2,4,0,1,0,2,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,4,2,0,1,0,0,0,0,182,11,4,2,0,1,0,0,0,119,12,37,3,9,12,3,5,3,9,10,2,3,5,3,3,2,10,2,3,5,3,5,3,2,10,2,3,12,9,3,5,3,2,10,2,119,37,12,9,3,5,3,2,10,119,14,36,6,4,14,1,3,6,4,10,7,1,3,6,1,7,10,7,1,3,6,3,1,7,10,7,1,14,4,6,3,1,7,10,7,119,36,14,4,6,3,1,7,10,182,2,14,0,0,2,1,0,0,0,0,1,1,0,0,1,1,0,1,1,0,0,0,1,1,0,1,1,2,0,0,0,1,1,0,1,182,14,2,0,0,0,1,1,0,196,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,4,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,
