gen, d0l0, d1l0, d2l0, d3l0, d4l0, d5l0, d6l0, d7l0, d8l0, d9l0, d10l0, d11l0, d12l0, d13l0, d14l0, d15l0, d16l0, d17l0, d18l0, d19l0, d0l1, d1l1, d2l1, d3l1, d4l1, d5l1, d6l1, d7l1, d8l1, d9l1, d10l1, d11l1, d12l1, d13l1, d14l1, d15l1, d16l1, d17l1, d18l1, d19l1, d0W1, d0W0.606531, d0W0.611959, d0W1, d0W0.611959, d0W0.606531, d1W1, d1W0.606531, d1W0.611959, d1W1, d1W0.611959, d1W0.606531, d2W1, d2W0.606531, d2W0.611959, d2W1, d2W0.611959, d2W0.606531, d3W1, d3W0.606531, d3W0.611959, d3W1, d3W0.611959, d3W0.606531, d4W1, d4W0.606531, d4W0.611959, d4W1, d4W0.611959, d4W0.606531, d5W1, d5W0.606531, d5W0.611959, d5W1, d5W0.611959, d5W0.606531, d6W1, d6W0.606531, d6W0.611959, d6W1, d6W0.611959, d6W0.606531, d7W1, d7W0.606531, d7W0.611959, d7W1, d7W0.611959, d7W0.606531, d8W1, d8W0.606531, d8W0.611959, d8W1, d8W0.611959, d8W0.606531, d9W1, d9W0.606531, d9W0.611959, d9W1, d9W0.611959, d9W0.606531, d10W1, d10W0.606531, d10W0.611959, d10W1, d10W0.611959, d10W0.606531, d11W1, d11W0.606531, d11W0.611959, d11W1, d11W0.611959, d11W0.606531, d12W1, d12W0.606531, d12W0.611959, d12W1, d12W0.611959, d12W0.606531, d13W1, d13W0.606531, d13W0.611959, d13W1, d13W0.611959, d13W0.606531, d14W1, d14W0.606531, d14W0.611959, d14W1, d14W0.611959, d14W0.606531, d15W1, d15W0.606531, d15W0.611959, d15W1, d15W0.611959, d15W0.606531, d16W1, d16W0.606531, d16W0.611959, d16W1, d16W0.611959, d16W0.606531, d17W1, d17W0.606531, d17W0.611959, d17W1, d17W0.611959, d17W0.606531, d18W1, d18W0.606531, d18W0.611959, d18W1, d18W0.611959, d18W0.606531, d19W1, d19W0.606531, d19W0.611959, d19W1, d19W0.611959, d19W0.606531, 
710, 1,1,1,1,1,1,1,1,0.9825,0.85,0.1525,0.015,0.005,0.0025,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.9875,0.8375,0.17,0.0125,0,0,0,0,0,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,192,2,6,192,6,2,132,28,40,132,40,28,131,23,46,131,46,23,196,0,4,196,4,0,196,0,4,196,4,0,198,0,2,198,2,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
720, 1,1,1,1,1,1,1,1,0.995,0.8575,0.1825,0.0075,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.9875,0.8625,0.195,0.01,0,0,0,0,0,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,199,0,1,199,1,0,196,1,3,196,3,1,150,29,21,150,21,29,149,20,31,149,31,20,195,2,3,195,3,2,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
730, 1,1,1,1,1,1,1,1,0.995,0.895,0.2,0.0225,0.01,0.0025,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.9875,0.8875,0.175,0.0125,0,0,0,0,0,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,199,0,1,199,1,0,194,2,4,194,4,2,155,20,25,155,25,20,130,23,47,130,47,23,187,2,11,187,11,2,195,0,5,195,5,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
740, 1,1,1,1,1,1,1,0.9975,0.99,0.865,0.1125,0.0025,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.9825,0.8175,0.13,0.0075,0,0,0,0,0,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,199,0,1,199,1,0,192,1,7,192,7,1,153,19,28,153,28,19,162,21,17,162,17,21,196,1,3,196,3,1,199,0,1,199,1,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
750, 1,1,1,1,1,1,1,1,0.9775,0.81,0.1425,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.9775,0.7875,0.1525,0.0025,0,0,0,0,0,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,188,1,11,188,11,1,125,31,44,125,44,31,148,18,34,148,34,18,199,0,1,199,1,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
760, 1,1,1,1,1,1,1,1,0.9875,0.84,0.1975,0.01,0.0125,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.99,0.9875,0.84,0.175,0.0075,0,0,0,0,0,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,197,0,3,197,3,0,187,2,11,187,11,2,140,19,41,140,41,19,114,42,44,114,44,42,190,2,8,190,8,2,197,0,3,197,3,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
770, 1,1,1,1,1,1,1,1,0.9925,0.8425,0.175,0.035,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.99,0.84,0.165,0.0175,0,0,0,0,0,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,191,1,8,191,8,1,146,21,33,146,33,21,135,20,45,135,45,20,180,1,19,180,19,1,199,0,1,199,1,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
780, 1,1,1,1,1,1,1,1,0.9875,0.84,0.1625,0.0025,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.9825,0.815,0.1325,0.01,0.0025,0,0,0,0,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,192,2,6,192,6,2,144,22,34,144,34,22,151,21,28,151,28,21,195,1,4,195,4,1,198,0,2,198,2,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
790, 1,1,1,1,1,1,1,0.9975,0.985,0.845,0.12,0.01,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.9775,0.8775,0.1275,0.0075,0,0,0,0,0,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,187,4,9,187,9,4,141,24,35,141,35,24,156,17,27,156,27,17,197,1,2,197,2,1,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
800, 1,1,1,1,1,1,1,0.9975,0.98,0.8625,0.2,0.0025,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.985,0.845,0.2025,0.0125,0.005,0,0,0,0,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,192,2,6,192,6,2,146,25,29,146,29,25,137,31,32,137,32,31,191,0,9,191,9,0,198,0,2,198,2,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
810, 1,1,1,1,1,1,1,1,0.985,0.835,0.1675,0.0125,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.9975,0.98,0.825,0.17,0.0125,0.005,0,0,0,0,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,199,0,1,199,1,0,194,2,4,194,4,2,157,14,29,157,29,14,117,38,45,117,45,38,191,4,5,191,5,4,199,1,0,199,0,1,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
820, 1,1,1,1,1,1,1,1,0.985,0.895,0.2375,0.025,0.0075,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.99,0.8825,0.29,0.0225,0,0,0,0,0,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,194,2,4,194,4,2,154,19,27,154,27,19,118,35,47,118,47,35,177,4,19,177,19,4,194,0,6,194,6,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
830, 1,1,1,1,1,1,0.9975,0.9975,0.97,0.8125,0.1775,0.035,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.995,0.85,0.2,0.0275,0.0075,0,0,0,0,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,199,0,1,199,1,0,191,4,5,191,5,4,140,19,41,140,41,19,129,21,50,129,50,21,179,4,17,179,17,4,199,0,1,199,1,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
840, 1,1,1,1,1,1,1,1,0.995,0.86,0.1325,0.01,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.99,0.885,0.1575,0.01,0,0,0,0,0,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,199,0,1,199,1,0,195,1,4,195,4,1,150,11,39,150,39,11,148,22,30,148,30,22,187,3,10,187,10,3,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
850, 1,1,1,1,1,1,1,1,0.9975,0.885,0.1325,0.01,0.0025,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.9925,0.89,0.1825,0.005,0,0,0,0,0,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,198,0,2,198,2,0,154,18,28,154,28,18,144,20,36,144,36,20,193,0,7,193,7,0,199,0,1,199,1,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
860, 1,1,1,1,1,1,1,1,0.98,0.8,0.1675,0.0325,0.0075,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.96,0.7975,0.1975,0.0275,0.0025,0,0,0,0,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,196,0,4,196,4,0,190,4,6,190,6,4,137,27,36,137,36,27,113,24,63,113,63,24,182,5,13,182,13,5,199,0,1,199,1,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
870, 1,1,1,1,1,1,1,0.9925,0.9525,0.85,0.125,0.025,0.0025,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.9725,0.8375,0.1375,0.0125,0.005,0,0,0,0,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,199,0,1,199,1,0,183,5,12,183,12,5,143,23,34,143,34,23,133,24,43,133,43,24,185,5,10,185,10,5,197,1,2,197,2,1,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
880, 1,1,1,1,1,1,1,0.9975,0.9725,0.7725,0.11,0.03,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.995,0.975,0.7975,0.125,0.015,0,0,0,0,0,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,197,0,3,197,3,0,181,5,14,181,14,5,125,29,46,125,46,29,148,23,29,148,29,23,188,4,8,188,8,4,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
890, 1,1,1,1,1,1,1,1,0.9775,0.76,0.1,0.015,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.975,0.79,0.115,0.01,0.0025,0,0,0,0,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,189,1,10,189,10,1,108,39,53,108,53,39,147,19,34,147,34,19,193,1,6,193,6,1,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
900, 1,1,1,1,1,1,1,0.9925,0.98,0.8075,0.1325,0.01,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.9975,0.97,0.81,0.135,0.0125,0,0,0,0,0,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,199,0,1,199,1,0,181,2,17,181,17,2,111,34,55,111,55,34,169,11,20,169,20,11,197,1,2,197,2,1,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
910, 1,1,1,1,1,1,1,1,0.99,0.8325,0.1175,0.005,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.9925,0.83,0.1275,0.0025,0,0,0,0,0,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,186,2,12,186,12,2,147,23,30,147,30,23,154,14,32,154,32,14,196,0,4,196,4,0,198,0,2,198,2,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
920, 1,1,1,1,1,1,1,1,0.9925,0.81,0.21,0.0225,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.9875,0.825,0.22,0.0175,0,0,0,0,0,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,193,1,6,193,6,1,137,21,42,137,42,21,115,37,48,115,48,37,189,0,11,189,11,0,199,0,1,199,1,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
930, 1,1,1,1,1,1,1,1,0.985,0.875,0.26,0.015,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.99,0.9125,0.2675,0.025,0.0025,0,0,0,0,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,192,2,6,192,6,2,150,26,24,150,24,26,99,32,69,99,69,32,190,6,4,190,4,6,199,0,1,199,1,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
940, 1,1,1,1,1,1,1,0.9975,0.99,0.92,0.24,0.0275,0.0125,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.9975,0.985,0.925,0.2525,0.0275,0.0025,0,0,0,0,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,198,2,0,198,0,2,171,9,20,171,20,9,104,46,50,104,50,46,187,5,8,187,8,5,198,0,2,198,2,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
950, 1,1,1,1,1,1,1,1,0.99,0.8425,0.1425,0.0125,0.0025,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.995,0.845,0.1425,0.0175,0.0025,0,0,0,0,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,193,1,6,193,6,1,143,20,37,143,37,20,124,28,48,124,48,28,185,1,14,185,14,1,196,0,4,196,4,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
960, 1,1,1,1,1,1,1,1,0.99,0.855,0.155,0.0225,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.9925,0.84,0.14,0.0075,0,0,0,0,0,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,189,3,8,189,8,3,129,25,46,129,46,25,142,21,37,142,37,21,190,2,8,190,8,2,199,0,1,199,1,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
970, 1,1,1,1,1,1,1,1,0.975,0.805,0.145,0.0325,0.0025,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.9675,0.84,0.1675,0.0375,0,0,0,0,0,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,182,4,14,182,14,4,103,41,56,103,56,41,134,30,36,134,36,30,189,5,6,189,6,5,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
980, 1,1,1,1,1,1,1,0.995,0.9925,0.8425,0.1475,0.02,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.9975,0.9875,0.84,0.135,0.01,0.005,0,0,0,0,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,199,0,1,199,1,0,189,3,8,189,8,3,124,28,48,124,48,28,146,27,27,146,27,27,189,3,8,189,8,3,197,0,3,197,3,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
990, 1,1,1,1,1,1,1,1,0.995,0.865,0.1825,0.01,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.995,0.875,0.175,0.025,0.0025,0,0,0,0,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,193,1,6,193,6,1,153,20,27,153,27,20,126,30,44,126,44,30,186,4,10,186,10,4,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
