gen, d0l0, d1l0, d2l0, d3l0, d4l0, d5l0, d6l0, d7l0, d0l1, d1l1, d2l1, d3l1, d4l1, d5l1, d6l1, d7l1, d0l2, d1l2, d2l2, d3l2, d4l2, d5l2, d6l2, d7l2, d0l3, d1l3, d2l3, d3l3, d4l3, d5l3, d6l3, d7l3, d0l4, d1l4, d2l4, d3l4, d4l4, d5l4, d6l4, d7l4, d0l5, d1l5, d2l5, d3l5, d4l5, d5l5, d6l5, d7l5, d0l6, d1l6, d2l6, d3l6, d4l6, d5l6, d6l6, d7l6, d0l7, d1l7, d2l7, d3l7, d4l7, d5l7, d6l7, d7l7, d0W1, d0W0.386878, d0W0.401193, d0W0.374494, d0W0.379266, d0W0.386878, d0W0.369363, d0W0.371364, d0W0.374494, d0W0.379266, d0W0.367879, d0W0.368242, d0W0.369363, d0W0.371364, d0W0.374494, d0W0.369363, d0W0.368242, d0W0.367879, d0W0.368242, d0W0.369363, d0W0.371364, d0W0.374494, d0W0.371364, d0W0.369363, d0W0.368242, d0W0.367879, d0W0.368242, d0W0.369363, d0W0.386878, d0W0.379266, d0W0.374494, d0W0.371364, d0W0.369363, d0W0.368242, d0W0.367879, d0W0.368242, d0W1, d0W0.401193, d0W0.386878, d0W0.379266, d0W0.374494, d0W0.371364, d0W0.369363, d0W0.368242, d0W0.367879, d1W1, d1W0.386878, d1W0.401193, d1W0.374494, d1W0.379266, d1W0.386878, d1W0.369363, d1W0.371364, d1W0.374494, d1W0.379266, d1W0.367879, d1W0.368242, d1W0.369363, d1W0.371364, d1W0.374494, d1W0.369363, d1W0.368242, d1W0.367879, d1W0.368242, d1W0.369363, d1W0.371364, d1W0.374494, d1W0.371364, d1W0.369363, d1W0.368242, d1W0.367879, d1W0.368242, d1W0.369363, d1W0.386878, d1W0.379266, d1W0.374494, d1W0.371364, d1W0.369363, d1W0.368242, d1W0.367879, d1W0.368242, d1W1, d1W0.401193, d1W0.386878, d1W0.379266, d1W0.374494, d1W0.371364, d1W0.369363, d1W0.368242, d1W0.367879, d2W1, d2W0.386878, d2W0.401193, d2W0.374494, d2W0.379266, d2W0.386878, d2W0.369363, d2W0.371364, d2W0.374494, d2W0.379266, d2W0.367879, d2W0.368242, d2W0.369363, d2W0.371364, d2W0.374494, d2W0.369363, d2W0.368242, d2W0.367879, d2W0.368242, d2W0.369363, d2W0.371364, d2W0.374494, d2W0.371364, d2W0.369363, d2W0.368242, d2W0.367879, d2W0.368242, d2W0.369363, d2W0.386878, d2W0.379266, d2W0.374494, d2W0.371364, d2W0.369363, d2W0.368242, d2W0.367879, d2W0.368242, d2W1, d2W0.401193, d2W0.386878, d2W0.379266, d2W0.374494, d2W0.371364, d2W0.369363, d2W0.368242, d2W0.367879, d3W1, d3W0.386878, d3W0.401193, d3W0.374494, d3W0.379266, d3W0.386878, d3W0.369363, d3W0.371364, d3W0.374494, d3W0.379266, d3W0.367879, d3W0.368242, d3W0.369363, d3W0.371364, d3W0.374494, d3W0.369363, d3W0.368242, d3W0.367879, d3W0.368242, d3W0.369363, d3W0.371364, d3W0.374494, d3W0.371364, d3W0.369363, d3W0.368242, d3W0.367879, d3W0.368242, d3W0.369363, d3W0.386878, d3W0.379266, d3W0.374494, d3W0.371364, d3W0.369363, d3W0.368242, d3W0.367879, d3W0.368242, d3W1, d3W0.401193, d3W0.386878, d3W0.379266, d3W0.374494, d3W0.371364, d3W0.369363, d3W0.368242, d3W0.367879, d4W1, d4W0.386878, d4W0.401193, d4W0.374494, d4W0.379266, d4W0.386878, d4W0.369363, d4W0.371364, d4W0.374494, d4W0.379266, d4W0.367879, d4W0.368242, d4W0.369363, d4W0.371364, d4W0.374494, d4W0.369363, d4W0.368242, d4W0.367879, d4W0.368242, d4W0.369363, d4W0.371364, d4W0.374494, d4W0.371364, d4W0.369363, d4W0.368242, d4W0.367879, d4W0.368242, d4W0.369363, d4W0.386878, d4W0.379266, d4W0.374494, d4W0.371364, d4W0.369363, d4W0.368242, d4W0.367879, d4W0.368242, d4W1, d4W0.401193, d4W0.386878, d4W0.379266, d4W0.374494, d4W0.371364, d4W0.369363, d4W0.368242, d4W0.367879, d5W1, d5W0.386878, d5W0.401193, d5W0.374494, d5W0.379266, d5W0.386878, d5W0.369363, d5W0.371364, d5W0.374494, d5W0.379266, d5W0.367879, d5W0.368242, d5W0.369363, d5W0.371364, d5W0.374494, d5W0.369363, d5W0.368242, d5W0.367879, d5W0.368242, d5W0.369363, d5W0.371364, d5W0.374494, d5W0.371364, d5W0.369363, d5W0.368242, d5W0.367879, d5W0.368242, d5W0.369363, d5W0.386878, d5W0.379266, d5W0.374494, d5W0.371364, d5W0.369363, d5W0.368242, d5W0.367879, d5W0.368242, d5W1, d5W0.401193, d5W0.386878, d5W0.379266, d5W0.374494, d5W0.371364, d5W0.369363, d5W0.368242, d5W0.367879, d6W1, d6W0.386878, d6W0.401193, d6W0.374494, d6W0.379266, d6W0.386878, d6W0.369363, d6W0.371364, d6W0.374494, d6W0.379266, d6W0.367879, d6W0.368242, d6W0.369363, d6W0.371364, d6W0.374494, d6W0.369363, d6W0.368242, d6W0.367879, d6W0.368242, d6W0.369363, d6W0.371364, d6W0.374494, d6W0.371364, d6W0.369363, d6W0.368242, d6W0.367879, d6W0.368242, d6W0.369363, d6W0.386878, d6W0.379266, d6W0.374494, d6W0.371364, d6W0.369363, d6W0.368242, d6W0.367879, d6W0.368242, d6W1, d6W0.401193, d6W0.386878, d6W0.379266, d6W0.374494, d6W0.371364, d6W0.369363, d6W0.368242, d6W0.367879, d7W1, d7W0.386878, d7W0.401193, d7W0.374494, d7W0.379266, d7W0.386878, d7W0.369363, d7W0.371364, d7W0.374494, d7W0.379266, d7W0.367879, d7W0.368242, d7W0.369363, d7W0.371364, d7W0.374494, d7W0.369363, d7W0.368242, d7W0.367879, d7W0.368242, d7W0.369363, d7W0.371364, d7W0.374494, d7W0.371364, d7W0.369363, d7W0.368242, d7W0.367879, d7W0.368242, d7W0.369363, d7W0.386878, d7W0.379266, d7W0.374494, d7W0.371364, d7W0.369363, d7W0.368242, d7W0.367879, d7W0.368242, d7W1, d7W0.401193, d7W0.386878, d7W0.379266, d7W0.374494, d7W0.371364, d7W0.369363, d7W0.368242, d7W0.367879, 
320, 1,1,0.9875,0.87,0.1175,0,0,0,1,1,0.995,0.88,0.115,0.0025,0,0,1,1,0.9925,0.885,0.1175,0.0025,0,0,1,1,0.9925,0.87,0.11,0.005,0,0,1,1,0.9925,0.9025,0.12,0.005,0,0,1,1,0.9925,0.88,0.1175,0,0,0,1,1,0.995,0.88,0.11,0.0025,0,0,1,1,0.9925,0.8825,0.11,0.0025,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,194,3,2,0,0,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,1,0,194,2,3,0,0,0,0,0,1,152,3,3,9,12,3,4,4,9,12,11,2,4,4,9,4,2,11,2,4,4,9,4,4,2,11,2,4,3,12,9,4,4,2,11,2,152,3,3,12,9,4,4,2,11,165,4,2,2,4,4,1,3,2,4,18,1,1,3,2,1,1,18,1,1,3,2,3,1,1,18,1,1,4,4,2,3,1,1,18,1,165,2,4,4,2,3,1,1,18,197,0,0,0,0,0,1,0,0,0,2,0,1,0,0,1,0,2,0,1,0,0,0,1,0,2,0,1,0,0,0,0,1,0,2,0,197,0,0,0,0,0,1,0,2,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,
330, 1,1,1,0.9175,0.1575,0.0025,0,0,1,1,0.9975,0.9175,0.1575,0.005,0.0025,0,1,1,0.9975,0.905,0.155,0.005,0,0,1,1,0.9975,0.91,0.1575,0.0075,0,0,1,1,0.9975,0.9125,0.16,0.005,0,0,1,1,0.9975,0.9225,0.155,0.005,0,0,1,1,0.9975,0.9075,0.1475,0.005,0.0025,0,1,1,0.9975,0.92,0.17,0.005,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,199,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,199,0,1,0,0,0,0,0,0,167,9,6,1,5,9,1,1,1,5,7,3,1,1,1,1,3,7,3,1,1,1,1,1,3,7,3,1,9,5,1,1,1,3,7,3,167,6,9,5,1,1,1,3,7,137,12,10,8,8,12,1,10,8,8,12,2,1,10,8,1,2,12,2,1,10,8,10,1,2,12,2,1,12,8,8,10,1,2,12,2,137,10,12,8,8,10,1,2,12,195,1,0,1,0,1,0,3,1,0,0,0,0,3,1,0,0,0,0,0,3,1,3,0,0,0,0,0,1,0,1,3,0,0,0,0,195,0,1,0,1,3,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,
340, 1,1,0.995,0.845,0.14,0.0025,0,0,1,1,0.99,0.835,0.12,0.0025,0,0,0.9975,1,0.995,0.835,0.135,0.005,0,0,1,1,0.99,0.8525,0.1375,0.0025,0,0,1,1,0.995,0.8175,0.12,0.005,0,0,1,1,0.9975,0.8375,0.115,0.0025,0,0,1,1,1,0.8425,0.125,0.0025,0,0,1,1,0.995,0.8325,0.125,0.0025,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,198,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,198,0,1,1,0,0,0,0,0,193,1,3,0,0,1,0,2,0,0,1,0,0,2,0,0,0,1,0,0,2,0,2,0,0,1,0,0,1,0,0,2,0,0,1,0,193,3,1,0,0,2,0,0,1,138,14,8,3,4,14,1,8,3,4,20,4,1,8,3,1,4,20,4,1,8,3,8,1,4,20,4,1,14,4,3,8,1,4,20,4,138,8,14,4,3,8,1,4,20,150,7,6,6,10,7,4,2,6,10,14,1,4,2,6,4,1,14,1,4,2,6,2,4,1,14,1,4,7,10,6,2,4,1,14,1,150,6,7,10,6,2,4,1,14,197,0,0,2,0,0,0,0,2,0,1,0,0,0,2,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,2,0,0,0,1,0,197,0,0,0,2,0,0,0,1,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,
350, 1,1,0.9875,0.885,0.1175,0.0025,0,0,1,1,0.99,0.8625,0.1175,0.005,0,0,1,1,0.99,0.8625,0.1125,0.0025,0,0,1,1,0.995,0.895,0.1225,0,0,0,1,1,0.99,0.8775,0.11,0,0,0,1,1,0.9925,0.88,0.1125,0.0025,0,0,1,1,0.9975,0.8775,0.1125,0.0025,0,0,1,1,0.9875,0.865,0.11,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,190,0,5,1,0,0,2,1,1,0,1,0,2,1,1,2,0,1,0,2,1,1,1,2,0,1,0,2,0,0,1,1,2,0,1,0,190,5,0,0,1,1,2,0,1,134,12,12,9,11,12,4,6,9,11,9,3,4,6,9,4,3,9,3,4,6,9,6,4,3,9,3,4,12,11,9,6,4,3,9,3,134,12,12,11,9,6,4,3,9,168,7,5,0,3,7,3,5,0,3,8,1,3,5,0,3,1,8,1,3,5,0,5,3,1,8,1,3,7,3,0,5,3,1,8,1,168,5,7,3,0,5,3,1,8,197,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,3,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,
360, 1,1,0.995,0.88,0.1175,0,0,0.0025,1,1,0.9975,0.8775,0.125,0.0025,0,0,1,1,0.9975,0.87,0.1275,0,0,0,1,1,0.995,0.87,0.125,0,0,0,1,1,0.9975,0.88,0.12,0.0025,0.0025,0,1,1,0.9975,0.87,0.12,0.005,0,0,1,1,0.9975,0.8775,0.1125,0.0025,0,0,1,1,0.995,0.87,0.1325,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,198,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,198,1,0,0,0,1,0,0,0,170,2,2,5,3,2,2,3,5,3,13,0,2,3,5,2,0,13,0,2,3,5,3,2,0,13,0,2,2,3,5,3,2,0,13,0,170,2,2,3,5,3,2,0,13,149,7,12,5,6,7,2,4,5,6,11,4,2,4,5,2,4,11,4,2,4,5,4,2,4,11,4,2,7,6,5,4,2,4,11,4,149,12,7,6,5,4,2,4,11,191,1,5,2,0,1,0,0,2,0,1,0,0,0,2,0,0,1,0,0,0,2,0,0,0,1,0,0,1,0,2,0,0,0,1,0,191,5,1,0,2,0,0,0,1,199,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,1,0,0,0,0,0,0,0,199,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,1,0,0,0,0,0,0,0,
370, 1,1,0.9925,0.865,0.1425,0.005,0.0025,0,1,1,0.9925,0.8425,0.1675,0.01,0,0,1,1,0.995,0.8525,0.16,0.0125,0,0,1,1,0.9925,0.845,0.145,0.005,0,0,1,1,0.995,0.8525,0.1425,0.0075,0,0,1,1,0.995,0.8375,0.1725,0.0075,0,0,1,1,0.99,0.85,0.1575,0.01,0,0,1,1,0.995,0.8425,0.1475,0.0075,0.0025,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,194,0,2,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,0,0,1,1,1,0,0,1,0,0,0,1,1,1,0,0,1,0,194,2,0,1,1,1,0,0,1,149,4,8,4,6,4,2,5,4,6,20,2,2,5,4,2,2,20,2,2,5,4,5,2,2,20,2,2,4,6,4,5,2,2,20,2,149,8,4,6,4,5,2,2,20,147,6,2,7,6,6,5,4,7,6,21,2,5,4,7,5,2,21,2,5,4,7,4,5,2,21,2,5,6,6,7,4,5,2,21,2,147,2,6,6,7,4,5,2,21,191,4,2,1,2,4,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4,2,1,0,0,0,0,0,191,2,4,2,1,0,0,0,0,199,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,199,0,0,1,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,
380, 1,1,0.9825,0.89,0.085,0.0025,0,0,1,1,0.9875,0.9025,0.0875,0.0025,0,0,1,1,0.985,0.8925,0.0825,0.005,0,0,1,1,0.9925,0.9075,0.105,0.0075,0,0,1,1,0.98,0.88,0.1125,0.0025,0,0,1,1,0.9875,0.8775,0.085,0.005,0,0,1,1,0.99,0.885,0.095,0.0025,0,0,1,1,0.9875,0.88,0.0875,0.005,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,186,3,6,0,3,3,1,0,0,3,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,3,3,0,0,1,0,1,0,186,6,3,3,0,0,1,0,1,148,7,6,3,8,7,2,4,3,8,18,4,2,4,3,2,4,18,4,2,4,3,4,2,4,18,4,2,7,8,3,4,2,4,18,4,148,6,7,8,3,4,2,4,18,158,4,10,8,6,4,1,3,8,6,7,3,1,3,8,1,3,7,3,1,3,8,3,1,3,7,3,1,4,6,8,3,1,3,7,3,158,10,4,6,8,3,1,3,7,192,1,2,1,0,1,1,2,1,0,1,0,1,2,1,1,0,1,0,1,2,1,2,1,0,1,0,1,1,0,1,2,1,0,1,0,192,2,1,0,1,2,1,0,1,199,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,199,0,1,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,
390, 1,1,0.99,0.865,0.13,0.01,0,0,1,1,0.9925,0.88,0.1125,0.01,0,0,1,1,0.99,0.8675,0.1125,0.0125,0,0,1,1,0.9925,0.8825,0.1175,0.015,0,0,1,1,0.9775,0.865,0.1225,0.015,0,0,1,1,0.99,0.87,0.1125,0.0125,0,0,1,1,0.985,0.85,0.1125,0.0075,0,0,1,1,0.9925,0.88,0.1,0.0125,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,195,0,1,1,1,0,0,2,1,1,0,0,0,2,1,0,0,0,0,0,2,1,2,0,0,0,0,0,0,1,1,2,0,0,0,0,195,1,0,1,1,2,0,0,0,138,7,19,1,4,7,3,1,1,4,26,1,3,1,1,3,1,26,1,3,1,1,1,3,1,26,1,3,7,4,1,1,3,1,26,1,138,19,7,4,1,1,3,1,26,149,7,6,2,9,7,0,4,2,9,23,0,0,4,2,0,0,23,0,0,4,2,4,0,0,23,0,0,7,9,2,4,0,0,23,0,149,6,7,9,2,4,0,0,23,194,1,3,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,194,3,1,0,1,0,0,0,1,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,
400, 1,1,0.995,0.895,0.115,0.0025,0,0,1,1,0.9975,0.88,0.105,0.0025,0,0,1,1,0.9925,0.8875,0.125,0.0025,0,0,1,1,0.9925,0.8675,0.115,0.0025,0,0,0.9975,1,0.9875,0.885,0.12,0.0025,0,0,1,1,0.9975,0.865,0.1075,0.0025,0,0,1,1,0.99,0.8925,0.135,0.0025,0,0,1,1,0.995,0.89,0.115,0.0025,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,199,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,1,0,0,0,0,0,0,0,194,1,1,2,0,1,0,1,2,0,0,1,0,1,2,0,1,0,1,0,1,2,1,0,1,0,1,0,1,0,2,1,0,1,0,1,194,1,1,0,2,1,0,1,0,134,6,3,5,10,6,4,5,5,10,28,5,4,5,5,4,5,28,5,4,5,5,5,4,5,28,5,4,6,10,5,5,4,5,28,5,134,3,6,10,5,5,4,5,28,158,6,6,5,5,6,2,2,5,5,12,4,2,2,5,2,4,12,4,2,2,5,2,2,4,12,4,2,6,5,5,2,2,4,12,4,158,6,6,5,5,2,2,4,12,196,2,0,0,1,2,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,1,0,196,0,2,1,0,0,0,0,1,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,
410, 1,0.9975,0.9975,0.8925,0.1425,0.005,0,0,1,1,0.99,0.8775,0.135,0.0075,0,0,1,1,0.9975,0.8875,0.14,0.0075,0,0,1,1,0.995,0.88,0.13,0.0025,0,0,1,1,0.9925,0.88,0.1175,0.0075,0,0,1,1,0.9825,0.875,0.1375,0.0025,0,0,1,1,0.995,0.875,0.13,0.005,0.0025,0,1,1,0.9975,0.8875,0.11,0.0025,0.0025,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,199,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,1,0,0,0,0,0,0,0,196,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,196,2,2,0,0,0,0,0,0,150,5,8,10,9,5,2,2,10,9,14,0,2,2,10,2,0,14,0,2,2,10,2,2,0,14,0,2,5,9,10,2,2,0,14,0,150,8,5,9,10,2,2,0,14,142,11,20,3,8,11,3,5,3,8,8,0,3,5,3,3,0,8,0,3,5,3,5,3,0,8,0,3,11,8,3,5,3,0,8,0,142,20,11,8,3,5,3,0,8,189,1,6,2,0,1,0,0,2,0,2,0,0,0,2,0,0,2,0,0,0,2,0,0,0,2,0,0,1,0,2,0,0,0,2,0,189,6,1,0,2,0,0,0,2,199,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,199,0,1,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,
420, 1,1,0.9825,0.8425,0.1675,0.01,0,0,1,1,0.9875,0.8525,0.1725,0.01,0,0,1,1,0.99,0.845,0.15,0.01,0,0,1,1,0.9875,0.845,0.155,0.005,0,0,1,1,0.9825,0.86,0.1475,0.0175,0,0,1,1,0.9825,0.8425,0.14,0.0075,0,0,1,1,0.985,0.8475,0.1625,0.005,0,0,1,1,0.985,0.835,0.155,0.01,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,195,1,0,1,3,1,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,1,0,0,0,0,0,195,0,1,3,1,0,0,0,0,137,9,5,4,11,9,1,3,4,11,26,4,1,3,4,1,4,26,4,1,3,4,3,1,4,26,4,1,9,11,4,3,1,4,26,4,137,5,9,11,4,3,1,4,26,145,5,7,4,3,5,5,4,4,3,26,1,5,4,4,5,1,26,1,5,4,4,4,5,1,26,1,5,5,3,4,4,5,1,26,1,145,7,5,3,4,4,5,1,26,194,1,2,1,1,1,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,194,2,1,1,1,0,0,0,1,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,
