gen, d0l0, d1l0, d2l0, d3l0, d4l0, d5l0, d6l0, d7l0, d0l1, d1l1, d2l1, d3l1, d4l1, d5l1, d6l1, d7l1, d0l2, d1l2, d2l2, d3l2, d4l2, d5l2, d6l2, d7l2, d0l3, d1l3, d2l3, d3l3, d4l3, d5l3, d6l3, d7l3, d0l4, d1l4, d2l4, d3l4, d4l4, d5l4, d6l4, d7l4, d0l5, d1l5, d2l5, d3l5, d4l5, d5l5, d6l5, d7l5, d0l6, d1l6, d2l6, d3l6, d4l6, d5l6, d6l6, d7l6, d0l7, d1l7, d2l7, d3l7, d4l7, d5l7, d6l7, d7l7, d0W1, d0W0.999998, d0W1, d0W0.990027, d0W0.999639, d0W0.999998, d0W0.700421, d0W0.915307, d0W0.990027, d0W0.999639, d0W0.367879, d0W0.459661, d0W0.700421, d0W0.915307, d0W0.990027, d0W0.700421, d0W0.459661, d0W0.367879, d0W0.459661, d0W0.700421, d0W0.915307, d0W0.990027, d0W0.915307, d0W0.700421, d0W0.459661, d0W0.367879, d0W0.459661, d0W0.700421, d0W0.999998, d0W0.999639, d0W0.990027, d0W0.915307, d0W0.700421, d0W0.459661, d0W0.367879, d0W0.459661, d0W1, d0W1, d0W0.999998, d0W0.999639, d0W0.990027, d0W0.915307, d0W0.700421, d0W0.459661, d0W0.367879, d1W1, d1W0.999998, d1W1, d1W0.990027, d1W0.999639, d1W0.999998, d1W0.700421, d1W0.915307, d1W0.990027, d1W0.999639, d1W0.367879, d1W0.459661, d1W0.700421, d1W0.915307, d1W0.990027, d1W0.700421, d1W0.459661, d1W0.367879, d1W0.459661, d1W0.700421, d1W0.915307, d1W0.990027, d1W0.915307, d1W0.700421, d1W0.459661, d1W0.367879, d1W0.459661, d1W0.700421, d1W0.999998, d1W0.999639, d1W0.990027, d1W0.915307, d1W0.700421, d1W0.459661, d1W0.367879, d1W0.459661, d1W1, d1W1, d1W0.999998, d1W0.999639, d1W0.990027, d1W0.915307, d1W0.700421, d1W0.459661, d1W0.367879, d2W1, d2W0.999998, d2W1, d2W0.990027, d2W0.999639, d2W0.999998, d2W0.700421, d2W0.915307, d2W0.990027, d2W0.999639, d2W0.367879, d2W0.459661, d2W0.700421, d2W0.915307, d2W0.990027, d2W0.700421, d2W0.459661, d2W0.367879, d2W0.459661, d2W0.700421, d2W0.915307, d2W0.990027, d2W0.915307, d2W0.700421, d2W0.459661, d2W0.367879, d2W0.459661, d2W0.700421, d2W0.999998, d2W0.999639, d2W0.990027, d2W0.915307, d2W0.700421, d2W0.459661, d2W0.367879, d2W0.459661, d2W1, d2W1, d2W0.999998, d2W0.999639, d2W0.990027, d2W0.915307, d2W0.700421, d2W0.459661, d2W0.367879, d3W1, d3W0.999998, d3W1, d3W0.990027, d3W0.999639, d3W0.999998, d3W0.700421, d3W0.915307, d3W0.990027, d3W0.999639, d3W0.367879, d3W0.459661, d3W0.700421, d3W0.915307, d3W0.990027, d3W0.700421, d3W0.459661, d3W0.367879, d3W0.459661, d3W0.700421, d3W0.915307, d3W0.990027, d3W0.915307, d3W0.700421, d3W0.459661, d3W0.367879, d3W0.459661, d3W0.700421, d3W0.999998, d3W0.999639, d3W0.990027, d3W0.915307, d3W0.700421, d3W0.459661, d3W0.367879, d3W0.459661, d3W1, d3W1, d3W0.999998, d3W0.999639, d3W0.990027, d3W0.915307, d3W0.700421, d3W0.459661, d3W0.367879, d4W1, d4W0.999998, d4W1, d4W0.990027, d4W0.999639, d4W0.999998, d4W0.700421, d4W0.915307, d4W0.990027, d4W0.999639, d4W0.367879, d4W0.459661, d4W0.700421, d4W0.915307, d4W0.990027, d4W0.700421, d4W0.459661, d4W0.367879, d4W0.459661, d4W0.700421, d4W0.915307, d4W0.990027, d4W0.915307, d4W0.700421, d4W0.459661, d4W0.367879, d4W0.459661, d4W0.700421, d4W0.999998, d4W0.999639, d4W0.990027, d4W0.915307, d4W0.700421, d4W0.459661, d4W0.367879, d4W0.459661, d4W1, d4W1, d4W0.999998, d4W0.999639, d4W0.990027, d4W0.915307, d4W0.700421, d4W0.459661, d4W0.367879, d5W1, d5W0.999998, d5W1, d5W0.990027, d5W0.999639, d5W0.999998, d5W0.700421, d5W0.915307, d5W0.990027, d5W0.999639, d5W0.367879, d5W0.459661, d5W0.700421, d5W0.915307, d5W0.990027, d5W0.700421, d5W0.459661, d5W0.367879, d5W0.459661, d5W0.700421, d5W0.915307, d5W0.990027, d5W0.915307, d5W0.700421, d5W0.459661, d5W0.367879, d5W0.459661, d5W0.700421, d5W0.999998, d5W0.999639, d5W0.990027, d5W0.915307, d5W0.700421, d5W0.459661, d5W0.367879, d5W0.459661, d5W1, d5W1, d5W0.999998, d5W0.999639, d5W0.990027, d5W0.915307, d5W0.700421, d5W0.459661, d5W0.367879, d6W1, d6W0.999998, d6W1, d6W0.990027, d6W0.999639, d6W0.999998, d6W0.700421, d6W0.915307, d6W0.990027, d6W0.999639, d6W0.367879, d6W0.459661, d6W0.700421, d6W0.915307, d6W0.990027, d6W0.700421, d6W0.459661, d6W0.367879, d6W0.459661, d6W0.700421, d6W0.915307, d6W0.990027, d6W0.915307, d6W0.700421, d6W0.459661, d6W0.367879, d6W0.459661, d6W0.700421, d6W0.999998, d6W0.999639, d6W0.990027, d6W0.915307, d6W0.700421, d6W0.459661, d6W0.367879, d6W0.459661, d6W1, d6W1, d6W0.999998, d6W0.999639, d6W0.990027, d6W0.915307, d6W0.700421, d6W0.459661, d6W0.367879, d7W1, d7W0.999998, d7W1, d7W0.990027, d7W0.999639, d7W0.999998, d7W0.700421, d7W0.915307, d7W0.990027, d7W0.999639, d7W0.367879, d7W0.459661, d7W0.700421, d7W0.915307, d7W0.990027, d7W0.700421, d7W0.459661, d7W0.367879, d7W0.459661, d7W0.700421, d7W0.915307, d7W0.990027, d7W0.915307, d7W0.700421, d7W0.459661, d7W0.367879, d7W0.459661, d7W0.700421, d7W0.999998, d7W0.999639, d7W0.990027, d7W0.915307, d7W0.700421, d7W0.459661, d7W0.367879, d7W0.459661, d7W1, d7W1, d7W0.999998, d7W0.999639, d7W0.990027, d7W0.915307, d7W0.700421, d7W0.459661, d7W0.367879, 
320, 1,1,0.99,0.9125,0.025,0.0025,0,0,1,1,0.9975,0.7475,0.16,0.125,0.0125,0,1,1,1,0.9825,0.2925,0.235,0,0,0.9625,0.8475,0.905,0.92,0.04,0.14,0.015,0,1,1,1,0.915,0.015,0.0025,0,0,0.61,0.56,0.735,0.6975,0.0625,0.0025,0,0,1,1,1,0.9575,0.1425,0.07,0.0425,0.0075,1,1,0.9775,0.8975,0.1075,0.2725,0.1475,0.0225,62,38,98,0,2,38,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,2,0,0,0,0,0,0,62,98,38,2,0,0,0,0,0,43,55,92,1,9,55,0,0,1,9,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,55,9,1,0,0,0,0,0,43,92,55,9,1,0,0,0,0,74,41,76,1,8,41,0,0,1,8,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,41,8,1,0,0,0,0,0,74,76,41,8,1,0,0,0,0,21,74,65,12,23,74,0,4,12,23,0,1,0,4,12,0,1,0,1,0,4,12,4,0,1,0,1,0,74,23,12,4,0,1,0,1,21,65,74,23,12,4,0,1,0,46,51,75,8,14,51,1,0,8,14,3,2,1,0,8,1,2,3,2,1,0,8,0,1,2,3,2,1,51,14,8,0,1,2,3,2,46,75,51,14,8,0,1,2,3,34,39,64,12,48,39,0,3,12,48,0,0,0,3,12,0,0,0,0,0,3,12,3,0,0,0,0,0,39,48,12,3,0,0,0,0,34,64,39,48,12,3,0,0,0,121,11,67,0,1,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,0,0,0,0,0,121,67,11,1,0,0,0,0,0,189,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189,11,0,0,0,0,0,0,0,
330, 1,1,0.9825,0.9825,0.005,0,0,0,1,0.9975,0.9675,0.5125,0.0725,0.045,0.0025,0,1,1,1,0.99,0.3775,0.29,0.0375,0.0025,0.9825,0.8375,0.88,0.895,0.0125,0.075,0.0075,0.005,1,1,1,0.93,0.0075,0,0,0,0.5025,0.6275,0.74,0.61,0.03,0,0,0,1,1,1,0.975,0.085,0.065,0.085,0.0325,1,1,0.97,0.8375,0.1125,0.2875,0.17,0.0375,48,49,103,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,48,103,49,0,0,0,0,0,0,55,44,89,0,12,44,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,12,0,0,0,0,0,0,55,89,44,12,0,0,0,0,0,66,44,85,0,5,44,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,5,0,0,0,0,0,0,66,85,44,5,0,0,0,0,0,15,52,40,27,52,52,4,8,27,52,0,2,4,8,27,4,2,0,2,4,8,27,8,4,2,0,2,4,52,52,27,8,4,2,0,2,15,40,52,52,27,8,4,2,0,43,50,77,9,18,50,0,0,9,18,0,3,0,0,9,0,3,0,3,0,0,9,0,0,3,0,3,0,50,18,9,0,0,3,0,3,43,77,50,18,9,0,0,3,0,25,59,85,7,22,59,0,2,7,22,0,0,0,2,7,0,0,0,0,0,2,7,2,0,0,0,0,0,59,22,7,2,0,0,0,0,25,85,59,22,7,2,0,0,0,107,13,73,2,5,13,0,0,2,5,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,13,5,2,0,0,0,0,0,107,73,13,5,2,0,0,0,0,168,1,31,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,168,31,1,0,0,0,0,0,0,
340, 1,1,0.9375,0.9175,0.05,0,0,0,1,0.995,0.985,0.495,0.03,0.0175,0,0,1,1,1,0.9925,0.4375,0.1825,0.015,0.0025,0.9925,0.93,0.9175,0.9475,0.05,0.085,0.0025,0,1,1,0.9975,0.96,0.0525,0,0,0,0.56,0.7625,0.77,0.545,0.065,0.0025,0,0,1,1,1,0.965,0.0975,0.02,0.065,0.06,1,1,1,0.875,0.0925,0.2425,0.1175,0.045,65,30,105,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,65,105,30,0,0,0,0,0,0,86,28,85,0,1,28,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,1,0,0,0,0,0,0,86,85,28,1,0,0,0,0,0,98,29,70,0,3,29,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,3,0,0,0,0,0,0,98,70,29,3,0,0,0,0,0,8,59,35,32,60,59,1,4,32,60,0,1,1,4,32,1,1,0,1,1,4,32,4,1,1,0,1,1,59,60,32,4,1,1,0,1,8,35,59,60,32,4,1,1,0,48,50,79,4,15,50,0,1,4,15,1,2,0,1,4,0,2,1,2,0,1,4,1,0,2,1,2,0,50,15,4,1,0,2,1,2,48,79,50,15,4,1,0,2,1,60,47,77,0,16,47,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,16,0,0,0,0,0,0,60,77,47,16,0,0,0,0,0,127,16,56,0,1,16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,0,0,0,0,0,0,127,56,16,1,0,0,0,0,0,170,1,29,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,170,29,1,0,0,0,0,0,0,
350, 1,1,0.9325,0.8525,0.0225,0,0,0,1,1,0.97,0.58,0.015,0.005,0,0,1,1,1,1,0.265,0.0875,0.0075,0,0.98,0.9625,0.9225,0.9275,0.0825,0.0525,0.02,0,1,1,1,0.9925,0.065,0,0,0,0.605,0.7525,0.7825,0.52,0.02,0.0075,0,0,1,1,1,0.9775,0.095,0.01,0.02,0.03,1,1,1,0.9525,0.0975,0.2025,0.0675,0.0275,77,37,86,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,77,86,37,0,0,0,0,0,0,107,18,75,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,107,75,18,0,0,0,0,0,0,81,30,82,1,6,30,0,0,1,6,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,30,6,1,0,0,0,0,0,81,82,30,6,1,0,0,0,0,6,60,38,21,63,60,4,5,21,63,3,0,4,5,21,4,0,3,0,4,5,21,5,4,0,3,0,4,60,63,21,5,4,0,3,0,6,38,60,63,21,5,4,0,3,62,42,73,3,14,42,0,1,3,14,1,4,0,1,3,0,4,1,4,0,1,3,1,0,4,1,4,0,42,14,3,1,0,4,1,4,62,73,42,14,3,1,0,4,1,102,28,69,0,1,28,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,1,0,0,0,0,0,0,102,69,28,1,0,0,0,0,0,147,6,46,0,1,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,147,46,6,1,0,0,0,0,0,173,1,26,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,173,26,1,0,0,0,0,0,0,
360, 1,1,0.9475,0.8325,0.035,0,0,0,1,1,0.995,0.6575,0.02,0,0,0,1,1,1,0.9825,0.18,0.0425,0.0025,0,1,1,0.9825,0.9625,0.0625,0.06,0,0,1,1,1,0.98,0.075,0,0,0,0.56,0.7975,0.8025,0.5075,0.0225,0,0,0,1,1,0.9975,0.9675,0.0375,0.0725,0.0625,0.07,1,1,1,0.8575,0.1,0.255,0.0975,0.005,72,39,89,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,72,89,39,0,0,0,0,0,0,121,10,69,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,121,69,10,0,0,0,0,0,0,107,12,77,0,4,12,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,0,0,0,0,0,0,107,77,12,4,0,0,0,0,0,19,52,38,33,50,52,0,2,33,50,5,1,0,2,33,0,1,5,1,0,2,33,2,0,1,5,1,0,52,50,33,2,0,1,5,1,19,38,52,50,33,2,0,1,5,78,28,72,7,8,28,2,0,7,8,1,4,2,0,7,2,4,1,4,2,0,7,0,2,4,1,4,2,28,8,7,0,2,4,1,4,78,72,28,8,7,0,2,4,1,66,28,97,3,6,28,0,0,3,6,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,28,6,3,0,0,0,0,0,66,97,28,6,3,0,0,0,0,149,8,41,0,2,8,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,0,0,0,0,149,41,8,2,0,0,0,0,0,169,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,31,0,0,0,0,0,0,0,
370, 1,1,0.9675,0.8675,0.0475,0,0,0,1,1,1,0.7975,0.0025,0,0,0,1,1,1,0.995,0.19,0.11,0.005,0,1,0.98,0.975,0.965,0.1625,0.1,0.0125,0,1,1,1,0.9825,0.08,0,0,0,0.5225,0.92,0.7525,0.6,0.01,0,0,0,1,1,1,0.9775,0.0575,0.0425,0.065,0.0675,1,1,1,0.915,0.07,0.3175,0.13,0.005,49,48,103,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,49,103,48,0,0,0,0,0,0,155,4,40,0,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,155,40,4,1,0,0,0,0,0,107,25,67,0,1,25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,1,0,0,0,0,0,0,107,67,25,1,0,0,0,0,0,32,54,65,11,35,54,1,2,11,35,0,0,1,2,11,1,0,0,0,1,2,11,2,1,0,0,0,1,54,35,11,2,1,0,0,0,32,65,54,35,11,2,1,0,0,57,41,81,4,14,41,2,0,4,14,0,1,2,0,4,2,1,0,1,2,0,4,0,2,1,0,1,2,41,14,4,0,2,1,0,1,57,81,41,14,4,0,2,1,0,65,43,75,1,16,43,0,0,1,16,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,43,16,1,0,0,0,0,0,65,75,43,16,1,0,0,0,0,128,14,54,0,4,14,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,4,0,0,0,0,0,0,128,54,14,4,0,0,0,0,0,165,2,33,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,165,33,2,0,0,0,0,0,0,
380, 1,1,0.9575,0.8875,0.0375,0.0025,0,0,1,1,1,0.81,0.005,0.0025,0,0,1,1,1,0.9725,0.24,0.1075,0.005,0,1,0.985,0.9125,0.9075,0.1275,0.055,0.0225,0,1,1,1,0.9475,0.075,0.0025,0,0,0.6075,0.9575,0.8125,0.62,0.0075,0.0025,0,0,1,1,1,0.965,0.0875,0.0575,0.05,0.015,1,1,0.995,0.8175,0.035,0.1725,0.1975,0.03,70,34,96,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,70,96,34,0,0,0,0,0,0,186,3,11,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,186,11,3,0,0,0,0,0,0,104,20,70,1,5,20,0,0,1,5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,20,5,1,0,0,0,0,0,104,70,20,5,1,0,0,0,0,26,66,61,14,26,66,1,5,14,26,1,0,1,5,14,1,0,1,0,1,5,14,5,1,0,1,0,1,66,26,14,5,1,0,1,0,26,61,66,26,14,5,1,0,1,58,39,80,8,12,39,1,0,8,12,0,2,1,0,8,1,2,0,2,1,0,8,0,1,2,0,2,1,39,12,8,0,1,2,0,2,58,80,39,12,8,0,1,2,0,77,31,81,0,11,31,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,11,0,0,0,0,0,0,77,81,31,11,0,0,0,0,0,105,25,66,0,4,25,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,4,0,0,0,0,0,0,105,66,25,4,0,0,0,0,0,179,1,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,179,20,1,0,0,0,0,0,0,
390, 1,0.975,0.92,0.8875,0.06,0,0,0,1,1,1,0.8125,0.0225,0,0,0,1,1,1,0.9675,0.305,0.125,0.0025,0,1,0.99,0.9325,0.865,0.1025,0.0325,0.0125,0,1,1,1,0.915,0.07,0.0075,0,0,0.67,0.8925,0.8775,0.52,0.035,0,0,0,1,1,1,0.9575,0.1525,0.0525,0.045,0.0225,1,1,0.9975,0.8525,0.0425,0.135,0.215,0.085,103,23,74,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,103,74,23,0,0,0,0,0,0,159,1,40,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,159,40,1,0,0,0,0,0,0,103,20,77,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,103,77,20,0,0,0,0,0,0,19,70,49,18,36,70,2,5,18,36,0,1,2,5,18,2,1,0,1,2,5,18,5,2,1,0,1,2,70,36,18,5,2,1,0,1,19,49,70,36,18,5,2,1,0,51,46,83,4,9,46,1,1,4,9,3,2,1,1,4,1,2,3,2,1,1,4,1,1,2,3,2,1,46,9,4,1,1,2,3,2,51,83,46,9,4,1,1,2,3,95,37,56,0,12,37,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,12,0,0,0,0,0,0,95,56,37,12,0,0,0,0,0,114,24,57,1,4,24,0,0,1,4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,24,4,1,0,0,0,0,0,114,57,24,4,1,0,0,0,0,164,3,33,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,164,33,3,0,0,0,0,0,0,
400, 1,0.9675,0.8525,0.7975,0.035,0,0,0,1,1,1,0.9,0.03,0,0,0,1,1,1,0.9925,0.2325,0.08,0,0,1,1,0.935,0.8275,0.12,0.02,0.0175,0,1,1,1,0.9275,0.04,0.025,0,0,0.79,0.98,0.8725,0.515,0.0225,0.0025,0,0,1,1,1,0.9625,0.2475,0.075,0.0125,0.0075,1,1,0.99,0.8825,0.065,0.1275,0.13,0.065,122,13,65,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,122,65,13,0,0,0,0,0,0,175,2,23,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,175,23,2,0,0,0,0,0,0,94,23,75,0,8,23,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,8,0,0,0,0,0,0,94,75,23,8,0,0,0,0,0,13,56,45,24,50,56,7,5,24,50,0,0,7,5,24,7,0,0,0,7,5,24,5,7,0,0,0,7,56,50,24,5,7,0,0,0,13,45,56,50,24,5,7,0,0,53,53,78,3,12,53,0,1,3,12,0,0,0,1,3,0,0,0,0,0,1,3,1,0,0,0,0,0,53,12,3,1,0,0,0,0,53,78,53,12,3,1,0,0,0,106,26,64,0,4,26,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,4,0,0,0,0,0,0,106,64,26,4,0,0,0,0,0,144,4,52,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,144,52,4,0,0,0,0,0,0,180,2,18,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,180,18,2,0,0,0,0,0,0,
410, 0.99,0.91,0.8275,0.83,0.0125,0,0,0,1,1,1,0.93,0.01,0,0,0,1,1,0.9975,0.97,0.275,0.055,0.005,0,1,1,0.965,0.9,0.1025,0.0025,0.09,0.005,1,1,1,0.9775,0.03,0.04,0.0075,0,0.8575,1,0.865,0.6675,0.0075,0,0,0,1,1,0.995,0.985,0.28,0.045,0.0125,0.005,1,1,0.99,0.905,0.0075,0.0775,0.145,0.025,153,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,47,0,0,0,0,0,0,0,163,3,34,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,163,34,3,0,0,0,0,0,0,94,24,78,1,3,24,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,24,3,1,0,0,0,0,0,94,78,24,3,1,0,0,0,0,30,57,60,14,33,57,1,3,14,33,1,1,1,3,14,1,1,1,1,1,3,14,3,1,1,1,1,1,57,33,14,3,1,1,1,1,30,60,57,33,14,3,1,1,1,47,51,67,7,27,51,0,1,7,27,0,0,0,1,7,0,0,0,0,0,1,7,1,0,0,0,0,0,51,27,7,1,0,0,0,0,47,67,51,27,7,1,0,0,0,124,9,66,0,1,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,124,66,9,1,0,0,0,0,0,106,18,75,0,1,18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1,0,0,0,0,0,0,106,75,18,1,0,0,0,0,0,180,1,19,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,180,19,1,0,0,0,0,0,0,
420, 1,0.9975,0.89,0.7625,0.0125,0,0,0,1,1,1,0.9225,0.02,0,0,0,1,1,1,0.9325,0.2375,0.02,0.02,0,1,0.9975,0.975,0.89,0.08,0.0125,0.08,0.0075,1,1,1,0.9825,0.005,0.0225,0.0075,0.0075,0.88,0.9875,0.8925,0.5275,0,0,0,0,1,1,1,0.98,0.28,0.01,0.0325,0,1,0.9975,0.995,0.8575,0.005,0.07,0.2125,0.1225,136,2,62,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,136,62,2,0,0,0,0,0,0,195,1,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,195,4,1,0,0,0,0,0,0,111,18,68,0,3,18,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,3,0,0,0,0,0,0,111,68,18,3,0,0,0,0,0,15,55,66,25,31,55,3,3,25,31,1,1,3,3,25,3,1,1,1,3,3,25,3,3,1,1,1,3,55,31,25,3,3,1,1,1,15,66,55,31,25,3,3,1,1,46,48,78,4,18,48,2,2,4,18,0,2,2,2,4,2,2,0,2,2,2,4,2,2,2,0,2,2,48,18,4,2,2,2,0,2,46,78,48,18,4,2,2,2,0,146,8,46,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,146,46,8,0,0,0,0,0,0,94,21,79,0,6,21,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,6,0,0,0,0,0,0,94,79,21,6,0,0,0,0,0,147,6,47,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,147,47,6,0,0,0,0,0,0,
