gen, d0l0, d1l0, d2l0, d3l0, d4l0, d5l0, d6l0, d7l0, d8l0, d9l0, d10l0, d11l0, d12l0, d13l0, d14l0, d15l0, d16l0, d17l0, d18l0, d19l0, d0l1, d1l1, d2l1, d3l1, d4l1, d5l1, d6l1, d7l1, d8l1, d9l1, d10l1, d11l1, d12l1, d13l1, d14l1, d15l1, d16l1, d17l1, d18l1, d19l1, d0W1, d0W0.449329, d0W0.45578, d0W1, d0W0.45578, d0W0.449329, d1W1, d1W0.449329, d1W0.45578, d1W1, d1W0.45578, d1W0.449329, d2W1, d2W0.449329, d2W0.45578, d2W1, d2W0.45578, d2W0.449329, d3W1, d3W0.449329, d3W0.45578, d3W1, d3W0.45578, d3W0.449329, d4W1, d4W0.449329, d4W0.45578, d4W1, d4W0.45578, d4W0.449329, d5W1, d5W0.449329, d5W0.45578, d5W1, d5W0.45578, d5W0.449329, d6W1, d6W0.449329, d6W0.45578, d6W1, d6W0.45578, d6W0.449329, d7W1, d7W0.449329, d7W0.45578, d7W1, d7W0.45578, d7W0.449329, d8W1, d8W0.449329, d8W0.45578, d8W1, d8W0.45578, d8W0.449329, d9W1, d9W0.449329, d9W0.45578, d9W1, d9W0.45578, d9W0.449329, d10W1, d10W0.449329, d10W0.45578, d10W1, d10W0.45578, d10W0.449329, d11W1, d11W0.449329, d11W0.45578, d11W1, d11W0.45578, d11W0.449329, d12W1, d12W0.449329, d12W0.45578, d12W1, d12W0.45578, d12W0.449329, d13W1, d13W0.449329, d13W0.45578, d13W1, d13W0.45578, d13W0.449329, d14W1, d14W0.449329, d14W0.45578, d14W1, d14W0.45578, d14W0.449329, d15W1, d15W0.449329, d15W0.45578, d15W1, d15W0.45578, d15W0.449329, d16W1, d16W0.449329, d16W0.45578, d16W1, d16W0.45578, d16W0.449329, d17W1, d17W0.449329, d17W0.45578, d17W1, d17W0.45578, d17W0.449329, d18W1, d18W0.449329, d18W0.45578, d18W1, d18W0.45578, d18W0.449329, d19W1, d19W0.449329, d19W0.45578, d19W1, d19W0.45578, d19W0.449329, 
680, 1,1,1,1,1,1,1,1,0.9925,0.8875,0.12,0.0075,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.9875,0.895,0.12,0.01,0,0,0,0,0,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,191,3,6,191,6,3,155,23,22,155,22,23,155,17,28,155,28,17,193,2,5,193,5,2,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
690, 1,1,1,1,1,1,1,1,0.9975,0.88,0.1525,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.995,0.8925,0.15,0.0025,0,0,0,0,0,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,199,0,1,199,1,0,171,12,17,171,17,12,162,20,18,162,18,20,193,1,6,193,6,1,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
700, 1,1,1,1,1,1,1,1,0.9975,0.9225,0.1625,0.005,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.9925,0.905,0.15,0.005,0,0,0,0,0,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,197,0,3,197,3,0,167,14,19,167,19,14,161,19,20,161,20,19,193,4,3,193,3,4,199,1,0,199,0,1,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
710, 1,1,1,1,1,1,1,0.9975,0.9875,0.87,0.11,0.005,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.985,0.8575,0.0975,0.0025,0,0,0,0,0,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,199,0,1,199,1,0,198,1,1,198,1,1,161,26,13,161,13,26,155,30,15,155,15,30,194,0,6,194,6,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
720, 1,1,1,1,1,1,1,0.995,0.985,0.915,0.0875,0.01,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.9925,0.99,0.88,0.07,0.0125,0,0,0,0,0,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,191,5,4,191,4,5,155,25,20,155,20,25,169,16,15,169,15,16,195,1,4,195,4,1,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
730, 1,1,1,1,1,1,1,0.9975,0.9875,0.8825,0.1275,0.01,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.98,0.8875,0.105,0.0025,0,0,0,0,0,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,199,0,1,199,1,0,194,2,4,194,4,2,169,14,17,169,17,14,173,14,13,173,13,14,195,3,2,195,2,3,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
740, 1,1,1,1,1,1,1,1,1,0.9125,0.1,0.005,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.9975,0.9125,0.09,0.0025,0,0,0,0,0,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,164,15,21,164,21,15,164,13,23,164,23,13,197,2,1,197,1,2,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
750, 1,1,1,1,1,1,1,0.9975,0.9925,0.88,0.1275,0.005,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.9875,0.8825,0.1175,0.005,0,0,0,0,0,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,193,2,5,193,5,2,164,23,13,164,13,23,154,27,19,154,19,27,192,5,3,192,3,5,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
760, 1,1,1,1,1,1,1,1,0.995,0.8325,0.155,0.02,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.9925,0.8275,0.16,0.0175,0,0,0,0,0,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,193,3,4,193,4,3,157,25,18,157,18,25,138,28,34,138,34,28,193,6,1,193,1,6,199,0,1,199,1,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
770, 1,1,1,1,1,1,1,1,0.995,0.885,0.1625,0.0125,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.9975,0.88,0.155,0.015,0,0,0,0,0,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,198,1,1,198,1,1,196,2,2,196,2,2,172,18,10,172,10,18,160,25,15,160,15,25,196,2,2,196,2,2,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
780, 1,1,1,1,1,1,1,1,0.9925,0.885,0.115,0.02,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.9875,0.8675,0.1125,0.01,0,0,0,0,0,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,198,0,2,198,2,0,153,29,18,153,18,29,159,18,23,159,23,18,191,4,5,191,5,4,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
790, 1,1,1,1,1,1,1,1,0.9875,0.9125,0.0875,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.9975,0.92,0.085,0,0,0,0,0,0,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,195,0,5,195,5,0,171,10,19,171,19,10,180,12,8,180,8,12,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
800, 1,1,1,1,1,1,1,1,0.995,0.91,0.2025,0.0125,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.985,0.905,0.19,0.015,0,0,0,0,0,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,191,0,9,191,9,0,169,14,17,169,17,14,145,30,25,145,25,30,192,5,3,192,3,5,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
810, 1,1,1,1,1,1,1,1,0.9925,0.8525,0.155,0.0025,0.0025,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.9925,0.855,0.17,0.005,0.0025,0,0,0,0,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,199,0,1,199,1,0,162,25,13,162,13,25,142,29,29,142,29,29,193,2,5,193,5,2,199,1,0,199,0,1,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
820, 1,1,1,1,1,1,1,1,0.99,0.84,0.1225,0.01,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.99,0.8475,0.1475,0.0075,0,0,0,0,0,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,199,1,0,199,0,1,153,35,12,153,12,35,156,30,14,156,14,30,194,2,4,194,4,2,199,0,1,199,1,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
830, 1,1,1,1,1,1,1,1,0.99,0.835,0.1225,0.005,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.985,0.8525,0.1175,0.0025,0,0,0,0,0,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,196,2,2,196,2,2,137,26,37,137,37,26,160,17,23,160,23,17,194,2,4,194,4,2,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
840, 1,1,1,1,1,1,1,1,0.995,0.8725,0.15,0.005,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.9925,0.865,0.145,0.01,0,0,0,0,0,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,199,0,1,199,1,0,174,15,11,174,11,15,152,19,29,152,29,19,193,1,6,193,6,1,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
850, 1,1,1,1,1,1,1,1,0.99,0.865,0.1325,0.01,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.9975,0.99,0.8625,0.1375,0.015,0.0025,0,0,0,0,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,192,1,7,192,7,1,139,33,28,139,28,33,145,26,29,145,29,26,189,2,9,189,9,2,199,0,1,199,1,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
860, 1,1,1,1,1,1,1,1,0.985,0.88,0.135,0.0075,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.9825,0.885,0.135,0.0075,0.005,0,0,0,0,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,195,3,2,195,2,3,159,21,20,159,20,21,143,28,29,143,29,28,193,1,6,193,6,1,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
870, 1,1,1,1,1,1,1,1,0.9975,0.905,0.125,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.995,0.915,0.12,0,0,0,0,0,0,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,196,1,3,196,3,1,165,19,16,165,16,19,176,17,7,176,7,17,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
880, 1,1,1,1,1,1,1,1,0.99,0.8625,0.16,0.0025,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.9925,0.855,0.165,0,0,0,0,0,0,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,199,1,0,199,0,1,162,26,12,162,12,26,164,26,10,164,10,26,198,2,0,198,0,2,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
890, 1,1,1,1,1,1,1,1,0.9925,0.8225,0.0875,0.01,0.005,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.9975,0.8025,0.1025,0.01,0,0,0,0,0,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,193,5,2,193,2,5,128,40,32,128,32,40,156,15,29,156,29,15,194,1,5,194,5,1,198,0,2,198,2,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
900, 1,1,1,1,1,1,1,1,0.9975,0.8925,0.1175,0.02,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.995,0.8825,0.1375,0.025,0,0,0,0,0,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,197,1,2,197,2,1,173,19,8,173,8,19,156,26,18,156,18,26,191,4,5,191,5,4,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
910, 1,1,1,1,1,1,1,1,0.99,0.865,0.075,0.0075,0.0025,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.9875,0.875,0.075,0.0025,0,0,0,0,0,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,193,2,5,193,5,2,148,27,25,148,25,27,175,7,18,175,18,7,197,0,3,197,3,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
920, 1,1,1,1,1,1,1,1,0.9875,0.9,0.1175,0.005,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.99,0.9075,0.13,0.01,0,0,0,0,0,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,195,2,3,195,3,2,175,18,7,175,7,18,171,9,20,171,20,9,196,2,2,196,2,2,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
930, 1,1,1,1,1,1,1,1,0.985,0.8975,0.16,0.0075,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.9875,0.8725,0.1475,0.0075,0,0,0,0,0,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,190,2,8,190,8,2,168,14,18,168,18,14,126,42,32,126,32,42,193,2,5,193,5,2,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
940, 1,1,1,1,1,1,1,1,0.995,0.9025,0.1525,0.0125,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.9975,0.9025,0.15,0.0125,0,0,0,0,0,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,198,0,2,198,2,0,173,11,16,173,16,11,139,30,31,139,31,30,195,1,4,195,4,1,199,1,0,199,0,1,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
950, 1,1,1,1,1,1,1,1,0.9875,0.8675,0.1125,0.01,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.9875,0.8775,0.11,0.0025,0,0,0,0,0,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,197,2,1,197,1,2,179,9,12,179,12,9,164,16,20,164,20,16,195,1,4,195,4,1,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
960, 1,1,1,1,1,1,1,1,0.9925,0.88,0.0925,0.0025,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.99,0.8625,0.0775,0.0025,0.0025,0,0,0,0,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,198,1,1,198,1,1,163,19,18,163,18,19,167,13,20,167,20,13,198,0,2,198,2,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
970, 1,1,1,1,1,1,1,1,0.985,0.8725,0.105,0.01,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.99,0.845,0.105,0.0175,0,0,0,0,0,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,193,4,3,193,3,4,154,22,24,154,24,22,159,20,21,159,21,20,192,4,4,192,4,4,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
980, 1,1,1,1,1,1,1,1,0.985,0.8475,0.13,0.0025,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.985,0.8525,0.125,0.0075,0,0,0,0,0,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,192,3,5,192,5,3,150,23,27,150,27,23,156,16,28,156,28,16,194,0,6,194,6,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
990, 1,1,1,1,1,1,1,1,0.9925,0.87,0.115,0.01,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.9975,0.85,0.1,0.01,0,0,0,0,0,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,194,1,5,194,5,1,131,36,33,131,33,36,146,29,25,146,25,29,196,2,2,196,2,2,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
