trait	loc	mut_effect	dom
3	205	-0.569957	0.5
4	205	0.650526	0.5
0	206	-0.696605	0.5
1	206	-1.49777	0.5
2	206	0.390341	0.5
3	206	-0.623753	0.5
4	206	0.44819	0.5
0	207	1.28353	0.5
1	207	-1.04298	0.5
2	207	-0.28683	0.5
3	207	1.34509	0.5
4	207	-1.17395	0.5
0	208	-0.587364	0.5
1	208	0.144947	0.5
2	208	0.358193	0.5
3	208	0.907647	0.5
4	208	-0.320579	0.5
0	209	-0.842605	0.5
1	209	-0.707873	0.5
2	209	-0.773719	0.5
3	209	0.973073	0.5
4	209	0.38979	0.5
0	210	1.05168	0.5
1	210	-0.0319332	0.5
2	210	-2.45972	0.5
3	210	-0.318322	0.5
4	210	-1.40109	0.5
0	211	0.754571	0.5
1	211	-0.295209	0.5
2	211	1.65127	0.5
3	211	-0.0677746	0.5
4	211	-0.86734	0.5
0	212	2.08968	0.5
1	212	0.47713	0.5
2	212	1.0319	0.5
3	212	0.060886	0.5
4	212	0.71177	0.5
0	213	-0.662844	0.5
1	213	-1.44953	0.5
2	213	-0.25391	0.5
3	213	-0.407878	0.5
4	213	0.878311	0.5
0	214	-0.397161	0.5
1	214	1.12294	0.5
2	214	0.624483	0.5
3	214	0.248711	0.5
4	214	-1.08624	0.5
0	215	1.31211	0.5
1	215	0.00307844	0.5
2	215	-0.910187	0.5
3	215	0.772206	0.5
4	215	-0.12668	0.5
0	216	2.41928	0.5
1	216	1.54784	0.5
2	216	-1.62529	0.5
3	216	-0.913552	0.5
4	216	0.268411	0.5
0	217	1.26974	0.5
1	217	0.192999	0.5
2	217	-0.996191	0.5
3	217	1.20708	0.5
4	217	-0.876181	0.5
0	218	0.471941	0.5
1	218	-0.350105	0.5
2	218	-0.707655	0.5
3	218	0.436803	0.5
4	218	3.71443	0.5
0	219	1.97619	0.5
1	219	-1.26131	0.5
2	219	-0.568952	0.5
3	219	1.06282	0.5
4	219	-0.236138	0.5
0	220	0.284298	0.5
1	220	-0.987459	0.5
2	220	1.90988	0.5
3	220	-0.998074	0.5
4	220	-2.53369	0.5
0	221	0.0561819	0.5
1	221	-0.453732	0.5
2	221	-2.44073	0.5
3	221	1.76502	0.5
4	221	0.838212	0.5
0	222	-0.0669023	0.5
1	222	2.15515	0.5
2	222	-0.222968	0.5
3	222	1.1356	0.5
4	222	2.10099	0.5
0	223	1.77667	0.5
1	223	-0.991212	0.5
2	223	-0.401071	0.5
3	223	0.74195	0.5
4	223	0.597241	0.5
0	224	-0.418182	0.5
1	224	-0.385064	0.5
2	224	1.40173	0.5
3	224	0.0438692	0.5
4	224	2.6835	0.5
0	225	1.28529	0.5
1	225	-0.418552	0.5
2	225	1.71742	0.5
3	225	-0.741559	0.5
4	225	0.303358	0.5
0	226	0.259192	0.5
1	226	1.06925	0.5
2	226	-1.0681	0.5
3	226	-0.955229	0.5
4	226	-0.471867	0.5
0	227	-0.018732	0.5
1	227	-0.46367	0.5
2	227	-1.38536	0.5
3	227	-0.77135	0.5
4	227	-1.53509	0.5
0	228	0.452471	0.5
1	228	-1.46871	0.5
2	228	-0.0849731	0.5
3	228	0.58068	0.5
4	228	-0.471765	0.5
0	229	0.0491722	0.5
1	229	-0.968181	0.5
2	229	-0.640382	0.5
3	229	-1.17655	0.5
4	229	-0.200973	0.5
0	230	0.162053	0.5
1	230	-0.442978	0.5
2	230	0.797981	0.5
3	230	-0.0389139	0.5
4	230	-0.722065	0.5
0	231	-0.295657	0.5
1	231	0.521148	0.5
2	231	-1.49857	0.5
3	231	0.0376617	0.5
4	231	0.691553	0.5
0	232	-0.631587	0.5
1	232	-0.421136	0.5
2	232	0.495657	0.5
3	232	0.791404	0.5
4	232	0.810686	0.5
0	233	1.73986	0.5
1	233	0.612051	0.5
2	233	1.05342	0.5
3	233	-1.47628	0.5
4	233	1.09435	0.5
0	234	1.33884	0.5
1	234	-1.04819	0.5
2	234	-0.558926	0.5
3	234	1.07607	0.5
4	234	-2.24257	0.5
0	235	0.61796	0.5
1	235	-2.02411	0.5
2	235	-0.0625718	0.5
3	235	0.341847	0.5
4	235	-0.13178	0.5
0	236	-2.63818	0.5
1	236	-0.0751939	0.5
2	236	-1.01097	0.5
3	236	0.970232	0.5
4	236	-0.104903	0.5
0	237	-1.7922	0.5
1	237	0.220485	0.5
2	237	0.64231	0.5
3	237	0.12852	0.5
4	237	-1.1134	0.5
0	238	0.417963	0.5
1	238	1.37943	0.5
2	238	0.65775	0.5
3	238	-0.776855	0.5
4	238	-1.19309	0.5
0	239	0.216225	0.5
1	239	-2.14636	0.5
2	239	-1.55462	0.5
3	239	-0.694659	0.5
4	239	0.482601	0.5
0	240	0.0155596	0.5
1	240	0.630983	0.5
2	240	0.345738	0.5
3	240	-1.71786	0.5
4	240	-0.161815	0.5
0	241	1.93257	0.5
1	241	0.21774	0.5
2	241	-0.035265	0.5
3	241	-0.685449	0.5
4	241	-1.51921	0.5
0	242	0.710754	0.5
1	242	0.96859	0.5
2	242	-0.835863	0.5
3	242	0.799445	0.5
4	242	2.906	0.5
0	243	1.07332	0.5
1	243	0.537982	0.5
2	243	0.445293	0.5
3	243	-0.923661	0.5
4	243	1.50272	0.5
0	244	-0.304527	0.5
1	244	0.0287995	0.5
2	244	-0.0185548	0.5
3	244	0.347351	0.5
4	244	0.391757	0.5
0	245	1.25154	0.5
1	245	-0.712325	0.5
2	245	1.29371	0.5
3	245	0.537984	0.5
4	245	-0.856929	0.5
0	246	-0.473997	0.5
1	246	-1.26498	0.5
2	246	1.27337	0.5
3	246	-0.209442	0.5
4	246	2.72593	0.5
0	247	0.808277	0.5
1	247	0.996787	0.5
2	247	-2.19016	0.5
3	247	1.30812	0.5
4	247	0.208206	0.5
0	248	0.651859	0.5
1	248	-1.30041	0.5
2	248	0.872041	0.5
3	248	1.79847	0.5
4	248	1.13175	0.5
0	249	-1.6122	0.5
1	249	-1.34619	0.5
2	249	1.18745	0.5
3	249	0.602103	0.5
4	249	-1.80362	0.5
0	250	-0.620611	0.5
1	250	1.57838	0.5
2	250	-0.276481	0.5
3	250	-0.337689	0.5
4	250	-0.243045	0.5
0	251	-0.0397514	0.5
1	251	0.716714	0.5
2	251	-2.12437	0.5
3	251	2.07185	0.5
4	251	-0.191918	0.5
0	252	-0.293474	0.5
1	252	1.25466	0.5
2	252	1.30398	0.5
3	252	0.871555	0.5
4	252	0.643412	0.5
0	253	-1.04314	0.5
1	253	-0.123956	0.5
2	253	2.03583	0.5
3	253	1.76952	0.5
4	253	0.569823	0.5
0	254	-0.0490581	0.5
1	254	-0.585512	0.5
2	254	-1.24257	0.5
3	254	1.06282	0.5
4	254	0.703876	0.5
0	255	0.925922	0.5
1	255	-0.363379	0.5
2	255	-2.48565	0.5
3	255	-0.329107	0.5
4	255	-0.0692531	0.5
0	256	-0.745174	0.5
1	256	-0.961635	0.5
2	256	0.285632	0.5
3	256	-1.05571	0.5
4	256	-1.94541	0.5
0	257	-0.847649	0.5
1	257	-1.16367	0.5
2	257	-0.83895	0.5
3	257	0.525316	0.5
4	257	-0.293722	0.5
0	258	0.992618	0.5
1	258	-0.255231	0.5
2	258	-2.1891	0.5
3	258	-1.40974	0.5
4	258	0.986556	0.5
0	259	-1.47355	0.5
1	259	-0.816132	0.5
2	259	0.90473	0.5
3	259	-0.167706	0.5
4	259	1.70596	0.5
0	260	1.58893	0.5
1	260	0.164845	0.5
2	260	1.05964	0.5
3	260	1.18044	0.5
4	260	-0.107513	0.5
0	261	-0.362953	0.5
1	261	0.155978	0.5
2	261	1.26599	0.5
3	261	0.0507172	0.5
4	261	-0.912919	0.5
0	262	-0.228914	0.5
1	262	1.26476	0.5
2	262	1.76927	0.5
3	262	1.13832	0.5
4	262	-0.391963	0.5
0	263	-1.04182	0.5
1	263	1.41614	0.5
2	263	0.133623	0.5
3	263	0.818383	0.5
4	263	-0.479226	0.5
0	264	-0.800908	0.5
1	264	-0.660132	0.5
2	264	-0.216831	0.5
3	264	0.294888	0.5
4	264	-0.294646	0.5
0	265	0.144022	0.5
1	265	0.492201	0.5
2	265	-1.46827	0.5
3	265	0.439396	0.5
4	265	-0.264677	0.5
0	266	-0.763063	0.5
1	266	1.81717	0.5
2	266	-0.593094	0.5
3	266	0.519066	0.5
4	266	-0.491848	0.5
0	267	0.260383	0.5
1	267	-2.38243	0.5
2	267	0.313363	0.5
3	267	0.446179	0.5
4	267	0.988501	0.5
0	268	0.469822	0.5
1	268	0.442905	0.5
2	268	-0.013344	0.5
3	268	1.76045	0.5
4	268	1.06418	0.5
0	269	0.217807	0.5
1	269	-0.736609	0.5
2	269	-0.122293	0.5
3	269	-2.40344	0.5
4	269	-0.538175	0.5
0	270	0.890465	0.5
1	270	-0.838973	0.5
2	270	-0.305699	0.5
3	270	-0.417529	0.5
4	270	-1.03529	0.5
0	271	-1.7407	0.5
1	271	0.667633	0.5
2	271	-0.910124	0.5
3	271	-1.50286	0.5
4	271	-0.581532	0.5
0	272	0.700307	0.5
1	272	-1.21572	0.5
2	272	-0.238049	0.5
3	272	-0.863688	0.5
4	272	0.130412	0.5
0	273	-0.685666	0.5
1	273	-1.21465	0.5
2	273	-1.47269	0.5
3	273	-0.102107	0.5
4	273	1.22698	0.5
0	274	1.08349	0.5
1	274	0.440014	0.5
2	274	-0.412046	0.5
3	274	-2.15663	0.5
4	274	-0.212561	0.5
0	275	-1.13937	0.5
1	275	-0.0901899	0.5
2	275	0.67533	0.5
3	275	-0.172589	0.5
4	275	-2.09941	0.5
0	276	-0.128954	0.5
1	276	-1.09435	0.5
2	276	-1.27918	0.5
3	276	0.302834	0.5
4	276	0.568383	0.5
0	277	-0.14594	0.5
1	277	-0.322374	0.5
2	277	0.881357	0.5
3	277	-0.141924	0.5
4	277	-0.889753	0.5
0	278	0.241711	0.5
1	278	2.80956	0.5
2	278	-0.237056	0.5
3	278	1.08226	0.5
4	278	-1.63358	0.5
0	279	-0.470922	0.5
1	279	-0.391858	0.5
2	279	-1.58408	0.5
3	279	-2.01588	0.5
4	279	-0.0454624	0.5
0	280	-0.21889	0.5
1	280	0.976532	0.5
2	280	-0.512611	0.5
3	280	1.6126	0.5
4	280	1.6267	0.5
0	281	0.200308	0.5
1	281	0.879451	0.5
2	281	-0.681229	0.5
3	281	-0.499086	0.5
4	281	0.995261	0.5
0	282	-0.142996	0.5
1	282	0.960714	0.5
2	282	-0.705601	0.5
3	282	-1.73341	0.5
4	282	-0.784525	0.5
0	283	0.188914	0.5
1	283	-0.828916	0.5
2	283	-0.567177	0.5
3	283	-1.07455	0.5
4	283	1.46914	0.5
0	284	0.87236	0.5
1	284	0.219807	0.5
2	284	0.73581	0.5
3	284	-0.592308	0.5
4	284	1.03796	0.5
0	285	1.77268	0.5
1	285	0.95886	0.5
2	285	-0.585019	0.5
3	285	0.0484882	0.5
4	285	-0.913172	0.5
0	286	1.31379	0.5
1	286	-0.522909	0.5
2	286	-1.0499	0.5
3	286	0.313417	0.5
4	286	0.380832	0.5
0	287	-1.02332	0.5
1	287	0.330161	0.5
2	287	-0.795023	0.5
3	287	-1.28729	0.5
4	287	1.23803	0.5
0	288	-0.437722	0.5
1	288	-1.63219	0.5
2	288	1.33647	0.5
3	288	1.15057	0.5
4	288	0.76507	0.5
0	289	0.0344751	0.5
1	289	2.02918	0.5
2	289	-1.43793	0.5
3	289	1.02124	0.5
4	289	-0.150559	0.5
0	290	-0.75625	0.5
1	290	1.42128	0.5
2	290	-0.766649	0.5
3	290	-0.570884	0.5
4	290	1.27732	0.5
0	291	-1.09308	0.5
1	291	1.61389	0.5
2	291	-0.629049	0.5
3	291	0.192706	0.5
4	291	-0.00345998	0.5
0	292	0.59991	0.5
1	292	-0.522996	0.5
2	292	0.94035	0.5
3	292	-0.00858366	0.5
4	292	-0.423395	0.5
0	293	-1.43685	0.5
1	293	0.103619	0.5
2	293	0.492676	0.5
3	293	0.651046	0.5
4	293	0.841275	0.5
0	294	-2.01392	0.5
1	294	-1.08343	0.5
2	294	-0.519109	0.5
3	294	-1.21063	0.5
4	294	-0.445165	0.5
0	295	-0.44896	0.5
1	295	-0.604439	0.5
2	295	-0.686898	0.5
3	295	2.05936	0.5
4	295	1.0415	0.5
0	296	-0.2248	0.5
1	296	-0.00528986	0.5
2	296	-0.786591	0.5
3	296	0.0382515	0.5
4	296	0.505772	0.5
0	297	-0.716341	0.5
1	297	0.044368	0.5
2	297	0.821181	0.5
3	297	-0.219731	0.5
4	297	1.76687	0.5
0	298	-0.181198	0.5
1	298	0.17315	0.5
2	298	0.170058	0.5
3	298	-0.557975	0.5
4	298	-0.00106168	0.5
0	299	0.0488432	0.5
1	299	-1.73375	0.5
2	299	0.0866055	0.5
3	299	-0.0808847	0.5
4	299	0.494588	0.5
0	300	-0.806653	0.5
1	300	-1.00908	0.5
2	300	-1.2451	0.5
3	300	0.135653	0.5
4	300	0.486618	0.5
0	301	-1.00025	0.5
1	301	0.900376	0.5
2	301	-1.06781	0.5
3	301	0.0035633	0.5
4	301	0.681719	0.5
0	302	0.543412	0.5
1	302	0.0676242	0.5
2	302	0.713507	0.5
3	302	-0.561679	0.5
4	302	-1.02712	0.5
0	303	1.19788	0.5
1	303	-0.0201837	0.5
2	303	0.214654	0.5
3	303	1.17405	0.5
4	303	-0.30963	0.5
0	304	0.306792	0.5
1	304	0.363373	0.5
2	304	0.201838	0.5
3	304	-2.0198	0.5
4	304	-1.64333	0.5
0	305	-0.109484	0.5
1	305	-1.30909	0.5
2	305	1.97039	0.5
3	305	1.47426	0.5
4	305	0.429856	0.5
0	306	-1.61928	0.5
1	306	-0.772745	0.5
2	306	-1.43335	0.5
3	306	-1.65498	0.5
4	306	0.621945	0.5
0	307	-1.04869	0.5
1	307	1.17858	0.5
2	307	0.0471347	0.5
3	307	-0.392655	0.5
4	307	0.811076	0.5
0	308	1.21189	0.5
1	308	0.316248	0.5
2	308	-0.196055	0.5
3	308	-0.991108	0.5
4	308	-0.16121	0.5
0	309	-1.83399	0.5
1	309	0.796716	0.5
2	309	-1.10907	0.5
3	309	1.16122	0.5
4	309	-0.0113224	0.5
0	310	1.78968	0.5
1	310	-0.433518	0.5
2	310	-0.135261	0.5
3	310	-0.952399	0.5
4	310	0.81355	0.5
0	311	-0.470577	0.5
1	311	0.271839	0.5
2	311	1.29823	0.5
3	311	1.56484	0.5
4	311	-0.453971	0.5
0	312	-0.744895	0.5
1	312	-0.643139	0.5
2	312	1.45042	0.5
3	312	-0.948965	0.5
4	312	2.1114	0.5
0	313	-0.67617	0.5
1	313	0.127868	0.5
2	313	-1.77244	0.5
3	313	0.948044	0.5
4	313	0.117221	0.5
0	314	0.799756	0.5
1	314	-0.471281	0.5
2	314	-0.0554391	0.5
3	314	0.1853	0.5
4	314	0.978064	0.5
0	315	0.933176	0.5
1	315	0.178238	0.5
2	315	-1.80815	0.5
3	315	1.4714	0.5
4	315	0.753797	0.5
0	316	0.629603	0.5
1	316	0.159016	0.5
2	316	0.208	0.5
3	316	-1.16884	0.5
4	316	0.839492	0.5
0	317	0.753075	0.5
1	317	-0.121842	0.5
2	317	0.492295	0.5
3	317	0.397874	0.5
4	317	0.141423	0.5
0	318	-0.659698	0.5
1	318	0.656201	0.5
2	318	-0.123163	0.5
3	318	0.791471	0.5
4	318	-0.336613	0.5
0	319	-0.0296239	0.5
1	319	0.636935	0.5
2	319	-0.55324	0.5
3	319	1.09862	0.5
4	319	-0.366351	0.5
0	320	-0.395287	0.5
1	320	0.513139	0.5
2	320	-1.44365	0.5
3	320	0.133809	0.5
4	320	0.12107	0.5
0	321	-1.52294	0.5
1	321	0.608547	0.5
2	321	0.0553573	0.5
3	321	0.477066	0.5
4	321	-0.555022	0.5
0	322	1.90597	0.5
1	322	0.234012	0.5
2	322	0.278925	0.5
3	322	0.784364	0.5
4	322	-0.768042	0.5
0	323	-1.55576	0.5
1	323	0.0259737	0.5
2	323	0.721453	0.5
3	323	0.718692	0.5
4	323	-0.646017	0.5
0	324	0.426965	0.5
1	324	0.360044	0.5
2	324	0.34287	0.5
3	324	-0.524992	0.5
4	324	-0.979624	0.5
0	325	-1.75361	0.5
1	325	-0.145833	0.5
2	325	1.34181	0.5
3	325	-1.39997	0.5
4	325	-1.1838	0.5
0	326	-0.89901	0.5
1	326	-1.15343	0.5
2	326	1.09669	0.5
3	326	1.46252	0.5
4	326	-0.956571	0.5
0	327	-0.933031	0.5
1	327	1.46747	0.5
2	327	-0.601749	0.5
3	327	-2.12538	0.5
4	327	-1.04962	0.5
0	328	-1.13081	0.5
1	328	-0.791072	0.5
2	328	0.2866	0.5
3	328	-0.498421	0.5
4	328	-1.34641	0.5
0	329	-0.061557	0.5
1	329	-1.18883	0.5
2	329	0.284345	0.5
3	329	0.346874	0.5
4	329	-1.13858	0.5
0	330	-0.106454	0.5
1	330	-1.86501	0.5
2	330	0.297671	0.5
3	330	-1.75095	0.5
4	330	0.139932	0.5
0	331	0.57853	0.5
1	331	-1.80848	0.5
2	331	2.24613	0.5
3	331	-0.542442	0.5
4	331	1.24081	0.5
0	332	0.102466	0.5
1	332	0.906787	0.5
2	332	-0.880459	0.5
3	332	-0.492829	0.5
4	332	0.118165	0.5
0	333	1.53699	0.5
1	333	-0.427645	0.5
2	333	0.182233	0.5
3	333	0.827306	0.5
4	333	0.417562	0.5
0	334	-0.728641	0.5
1	334	-0.494195	0.5
2	334	-0.187211	0.5
3	334	0.19394	0.5
4	334	1.02707	0.5
0	335	-1.12571	0.5
1	335	0.371596	0.5
2	335	0.692433	0.5
3	335	0.873397	0.5
4	335	-0.252449	0.5
0	336	-0.679203	0.5
1	336	1.10382	0.5
2	336	-0.268823	0.5
3	336	1.09024	0.5
4	336	0.951407	0.5
0	337	-1.78045	0.5
1	337	1.4854	0.5
2	337	0.450874	0.5
3	337	-0.742	0.5
4	337	0.808176	0.5
0	338	-0.750735	0.5
1	338	0.0336779	0.5
2	338	2.13141	0.5
3	338	0.428107	0.5
4	338	0.773487	0.5
0	339	-0.261424	0.5
1	339	0.541545	0.5
2	339	0.00607002	0.5
3	339	0.837801	0.5
4	339	1.8588	0.5
0	340	-1.25464	0.5
1	340	0.320575	0.5
2	340	-0.753431	0.5
3	340	-0.214331	0.5
4	340	-0.0799751	0.5
0	341	0.78278	0.5
1	341	-0.454228	0.5
2	341	-0.84108	0.5
3	341	-1.67085	0.5
4	341	-0.714449	0.5
0	342	-0.767995	0.5
1	342	-0.913391	0.5
2	342	-2.41484	0.5
3	342	0.471662	0.5
4	342	-0.47212	0.5
0	343	-0.485728	0.5
1	343	-1.14286	0.5
2	343	0.265431	0.5
3	343	1.98601	0.5
4	343	-1.00009	0.5
0	344	-0.160111	0.5
1	344	1.69922	0.5
2	344	-0.360365	0.5
3	344	1.26194	0.5
4	344	-0.282993	0.5
0	345	1.3704	0.5
1	345	-0.00395378	0.5
2	345	1.31813	0.5
3	345	-0.338521	0.5
4	345	-0.399225	0.5
0	346	-0.37956	0.5
1	346	0.0645394	0.5
2	346	0.0702325	0.5
3	346	-0.596939	0.5
4	346	-0.681458	0.5
0	347	-0.911069	0.5
1	347	1.57318	0.5
2	347	-1.95575	0.5
3	347	0.324235	0.5
4	347	0.988281	0.5
0	348	-0.472598	0.5
1	348	0.649358	0.5
2	348	0.616116	0.5
3	348	-0.802683	0.5
4	348	-0.165273	0.5
0	349	0.156161	0.5
1	349	-0.683415	0.5
2	349	-0.821182	0.5
3	349	-0.257221	0.5
4	349	1.23803	0.5
0	350	0.873238	0.5
1	350	0.586328	0.5
2	350	-0.477305	0.5
3	350	1.23552	0.5
4	350	-0.433222	0.5
0	351	-1.13597	0.5
1	351	-0.76348	0.5
2	351	0.128402	0.5
3	351	-1.62028	0.5
4	351	0.200563	0.5
0	352	-0.0711814	0.5
1	352	0.084399	0.5
2	352	0.0681225	0.5
3	352	-0.528608	0.5
4	352	-1.77809	0.5
0	353	-2.67105	0.5
1	353	1.10754	0.5
2	353	0.049504	0.5
3	353	-0.300535	0.5
4	353	0.158361	0.5
0	354	-0.906548	0.5
1	354	-1.17553	0.5
2	354	-1.72466	0.5
3	354	0.735162	0.5
4	354	0.0279449	0.5
0	355	-1.06605	0.5
1	355	0.170054	0.5
2	355	0.483641	0.5
3	355	1.75082	0.5
4	355	0.801063	0.5
0	356	1.30071	0.5
1	356	1.34321	0.5
2	356	-0.52482	0.5
3	356	0.213767	0.5
4	356	0.792653	0.5
0	357	0.397134	0.5
1	357	-1.04368	0.5
2	357	0.88763	0.5
3	357	-0.380616	0.5
4	357	0.33807	0.5
0	358	-1.81659	0.5
1	358	0.0347286	0.5
2	358	-1.62282	0.5
3	358	-0.521919	0.5
4	358	1.58553	0.5
0	359	-0.312595	0.5
1	359	-0.515937	0.5
2	359	-0.51544	0.5
3	359	-0.936286	0.5
4	359	-1.84332	0.5
0	360	1.50988	0.5
1	360	0.00252516	0.5
2	360	-0.516045	0.5
3	360	-0.413574	0.5
4	360	0.0390411	0.5
0	361	0.585285	0.5
1	361	0.703217	0.5
2	361	-0.679083	0.5
3	361	-1.22751	0.5
4	361	0.200958	0.5
0	362	0.115829	0.5
1	362	-0.181957	0.5
2	362	0.446895	0.5
3	362	0.393305	0.5
4	362	0.42983	0.5
0	363	-1.57081	0.5
1	363	0.0664991	0.5
2	363	0.873299	0.5
3	363	-0.944091	0.5
4	363	-0.927446	0.5
0	364	-1.4843	0.5
1	364	-1.27254	0.5
2	364	0.20424	0.5
3	364	-0.404736	0.5
4	364	0.193178	0.5
0	365	-0.514918	0.5
1	365	0.93813	0.5
2	365	-0.284679	0.5
3	365	0.507436	0.5
4	365	0.843346	0.5
0	366	0.574257	0.5
1	366	0.408945	0.5
2	366	-0.326176	0.5
3	366	1.51631	0.5
4	366	0.817803	0.5
0	367	-0.44606	0.5
1	367	-0.282625	0.5
2	367	-0.463038	0.5
3	367	0.965715	0.5
4	367	-1.05299	0.5
0	368	1.28933	0.5
1	368	0.594586	0.5
2	368	1.46341	0.5
3	368	1.96389	0.5
4	368	0.0521593	0.5
0	369	0.945646	0.5
1	369	0.540755	0.5
2	369	1.62937	0.5
3	369	-2.7509	0.5
4	369	-1.38585	0.5
0	370	-0.600272	0.5
1	370	0.293117	0.5
2	370	0.968727	0.5
3	370	-1.90726	0.5
4	370	0.389751	0.5
0	371	-0.131325	0.5
1	371	-0.645924	0.5
2	371	0.0613758	0.5
3	371	-1.16956	0.5
4	371	0.450775	0.5
0	372	0.741253	0.5
1	372	-0.00281135	0.5
2	372	-0.00920165	0.5
3	372	-0.0696446	0.5
4	372	1.23422	0.5
0	373	1.19826	0.5
1	373	0.255824	0.5
2	373	0.5477	0.5
3	373	-1.44489	0.5
4	373	-0.15314	0.5
0	374	0.0871079	0.5
1	374	0.674708	0.5
2	374	0.935192	0.5
3	374	-1.88666	0.5
4	374	0.969686	0.5
0	375	-0.218049	0.5
1	375	-1.53034	0.5
2	375	-0.314835	0.5
3	375	1.37848	0.5
4	375	1.35573	0.5
0	376	0.183787	0.5
1	376	0.327124	0.5
2	376	-0.238583	0.5
3	376	1.32785	0.5
4	376	-0.795403	0.5
0	377	0.116206	0.5
1	377	0.20014	0.5
2	377	0.663859	0.5
3	377	-0.320954	0.5
4	377	0.0778328	0.5
0	378	1.98456	0.5
1	378	-1.12191	0.5
2	378	-0.578334	0.5
3	378	1.83391	0.5
4	378	0.198297	0.5
0	379	-0.650309	0.5
1	379	-0.29385	0.5
2	379	0.608421	0.5
3	379	0.853473	0.5
4	379	-1.85516	0.5
0	380	-0.768569	0.5
1	380	-0.0866374	0.5
2	380	-0.0829472	0.5
3	380	0.748551	0.5
4	380	-0.895899	0.5
0	381	-0.136183	0.5
1	381	1.05903	0.5
2	381	0.736466	0.5
3	381	-1.24027	0.5
4	381	-1.0416	0.5
0	382	-1.01931	0.5
1	382	-0.722119	0.5
2	382	-1.92131	0.5
3	382	0.0174799	0.5
4	382	-1.13246	0.5
0	383	-0.88216	0.5
1	383	-0.740875	0.5
2	383	-0.987725	0.5
3	383	-0.352296	0.5
4	383	-1.77296	0.5
0	384	0.167648	0.5
1	384	-0.370258	0.5
2	384	-0.631699	0.5
3	384	0.583019	0.5
4	384	-0.532225	0.5
0	385	-0.508396	0.5
1	385	-0.759918	0.5
2	385	-0.0547105	0.5
3	385	1.03928	0.5
4	385	-0.0772247	0.5
0	386	-0.655297	0.5
1	386	-0.105908	0.5
2	386	-1.45688	0.5
3	386	0.0916872	0.5
4	386	2.05925	0.5
0	387	0.556035	0.5
1	387	-0.0802321	0.5
2	387	-0.627758	0.5
3	387	-1.43823	0.5
4	387	0.0703232	0.5
0	388	1.20233	0.5
1	388	0.704963	0.5
2	388	0.0878726	0.5
3	388	-2.31128	0.5
4	388	2.02	0.5
0	389	1.97444	0.5
1	389	0.217436	0.5
2	389	-1.13589	0.5
3	389	0.85907	0.5
4	389	0.110331	0.5
0	390	-0.799423	0.5
1	390	-1.32413	0.5
2	390	0.641778	0.5
3	390	-0.00871574	0.5
4	390	0.68725	0.5
0	391	0.985673	0.5
1	391	2.10181	0.5
2	391	-0.54877	0.5
3	391	-0.851184	0.5
4	391	0.605575	0.5
0	392	-2.51954	0.5
1	392	-0.368315	0.5
2	392	0.653868	0.5
3	392	-0.718956	0.5
4	392	-0.516558	0.5
0	393	-1.25217	0.5
1	393	0.624505	0.5
2	393	1.98331	0.5
3	393	-1.23759	0.5
4	393	-1.79379	0.5
0	394	0.567759	0.5
1	394	1.56544	0.5
2	394	0.737515	0.5
3	394	-0.539401	0.5
4	394	-0.546305	0.5
0	395	0.207619	0.5
1	395	-0.367418	0.5
2	395	-0.496273	0.5
3	395	-1.10902	0.5
4	395	-0.671821	0.5
0	396	-0.145073	0.5
1	396	-1.1771	0.5
2	396	0.803494	0.5
3	396	-0.090875	0.5
4	396	-1.56804	0.5
0	397	-0.228276	0.5
1	397	1.33932	0.5
2	397	-1.96218	0.5
3	397	-0.670831	0.5
4	397	0.636327	0.5
0	398	-0.127902	0.5
1	398	-0.158175	0.5
2	398	0.00629276	0.5
3	398	-0.771144	0.5
4	398	-0.733653	0.5
0	399	-0.144187	0.5
1	399	1.38346	0.5
2	399	-0.584329	0.5
3	399	0.469958	0.5
4	399	1.82995	0.5
0	400	0.24524	0.5
1	400	1.45772	0.5
2	400	-2.02512	0.5
3	400	-0.555799	0.5
4	400	0.457097	0.5
0	401	-0.776038	0.5
1	401	2.26315	0.5
2	401	-0.439218	0.5
3	401	-0.241828	0.5
4	401	1.03048	0.5
0	402	0.631058	0.5
1	402	0.965239	0.5
2	402	-2.33156	0.5
3	402	1.99834	0.5
4	402	-1.05186	0.5
0	403	1.11314	0.5
1	403	-0.732818	0.5
2	403	-0.699923	0.5
3	403	0.417786	0.5
4	403	1.44296	0.5
0	404	0.667254	0.5
1	404	-1.03072	0.5
2	404	1.00738	0.5
3	404	-1.33521	0.5
4	404	1.0675	0.5
0	405	2.85113	0.5
1	405	0.00484356	0.5
2	405	1.5472	0.5
3	405	0.539151	0.5
4	405	0.851117	0.5
0	406	-0.661265	0.5
1	406	1.0024	0.5
2	406	0.830594	0.5
3	406	0.415654	0.5
4	406	-1.8468	0.5
0	407	-0.650199	0.5
1	407	1.07177	0.5
2	407	0.194175	0.5
3	407	0.411688	0.5
4	407	-0.421125	0.5
0	408	-2.04651	0.5
1	408	-0.3881	0.5
2	408	-2.45201	0.5
3	408	-0.583486	0.5
4	408	0.334251	0.5
0	409	-0.492521	0.5
1	409	0.00896556	0.5
2	409	-0.451722	0.5
3	409	-1.88309	0.5
4	409	0.0188532	0.5
0	410	2.06285	0.5
1	410	0.0530673	0.5
2	410	-0.718375	0.5
3	410	1.69887	0.5
4	410	1.90421	0.5
0	411	-0.15575	0.5
1	411	-0.459984	0.5
